,Force(N),RPM,Volts,Amps
0,9.6,1025.0,9.6,1.875178546857234
1,10.1,515.0,10.1,0.8250000007031294
2,9.35,1285.0,9.35,2.054999927326638
3,10.55,775.0,10.55,4.033333328828918
4,8.2,1545.0,8.2,2.341152133769972
5,9.9,1035.0,9.9,1.6204687499999653
6,10.1,525.0,10.1,0.7954101562499998
7,9.150000756818939,1295.0,9.150000756818939,2.025000002195193
8,8.7,1555.0,8.7,2.3100027027099452
9,9.75,1045.0,9.75,1.6500000930509546
10,10.25,535.0,10.25,0.9749999930353404
11,9.25,1305.0,9.25,1.9957826082436272
12,8.55,285.0,8.55,0.5250000000136776
13,9.75,1055.0,9.75,1.3950037458800904
14,10.35,545.0,10.35,0.9900000166247961
15,9.15,1315.0,9.15,2.0281188245748663
16,10.350000000064236,805.0,10.350000000064236,3.151922892038517
17,8.649999999999997,1895.0,8.649999999999997,3.0300142049780883
18,8.6,295.0,8.6,0.8400000000317285
19,9.750000000205656,1065.0,9.750000000205656,1.6349912751678086
20,8.3,1855.0,8.3,3.5564285709264807
21,10.25,555.0,10.25,1.0344871794871793
22,8.2,1835.0,8.2,2.895529410838682
23,9.1,1325.0,9.1,2.070004869777656
24,7.0,1885.0,7.0,3.135
25,8.75,305.0,8.75,0.629919790139296
26,8.10171568627451,1775.0,8.10171568627451,4.424999999875105
27,9.799999999999251,1075.0,9.799999999999251,1.7856435643564392
28,10.5,565.0,10.5,0.9900205057973263
29,9.249992997198875,1335.0,9.249992997198875,1.9049978991482321
30,6.703947368421053,1715.0,6.703947368421053,3.014997419666785
31,8.104878048780488,1595.0,8.104878048780488,2.594999975290351
32,7.7325,1635.0,7.7325,2.6700000000058974
33,9.65,1085.0,9.65,1.5450000000000255
34,8.54999999999997,1655.0,8.54999999999997,2.5648648655953155
35,10.5,575.0,10.5,0.9899999999999958
36,8.85,1345.0,8.85,2.0099999999999976
37,10.349999999999998,835.0,10.349999999999998,2.7473085874773373
38,8.89999999999116,325.0,8.89999999999116,0.5399999132358263
39,9.700000166280896,1095.0,9.700000166280896,2.024986830553135
40,10.65,585.0,10.65,1.3051578947368405
41,8.85,1355.0,8.85,2.174913563829785
42,8.7,1605.0,8.7,2.5049908424881546
43,9.0,335.0,9.0,0.659328361470612
44,9.7,1105.0,9.7,1.843065072307085
45,10.550002546473136,595.0,10.550002546473136,1.169999916442965
46,9.089583333333332,1365.0,9.089583333333332,2.8200074101388677
47,8.300000000000129,1665.0,8.300000000000129,2.879775960171876
48,9.19999999987122,345.0,9.19999999987122,0.5550198307773664
49,9.749285714285715,1115.0,9.749285714285715,1.5450023124345664
50,10.500003650967507,605.0,10.500003650967507,1.0952710843373492
51,8.9,1375.0,8.9,2.0415957446808513
52,9.850000057812556,865.0,9.850000057812556,2.401057498124946
53,9.25,355.0,9.25,0.6148404263517211
54,9.8,1125.0,9.8,2.1599989022636086
55,10.5,615.0,10.5,1.139433962264151
56,9.09999999999355,1385.0,9.09999999999355,2.04269230776467
57,9.85,875.0,9.85,2.175009542598605
58,9.4,365.0,9.4,0.6447413852027992
59,9.6,1135.0,9.6,1.9653447332427114
60,10.6,625.0,10.6,1.4249999995900973
61,8.300000000000088,1905.0,8.300000000000088,3.000001633986928
62,9.05,1395.0,9.05,1.9652189779686797
63,9.85,885.0,9.85,2.0388664765837943
64,9.4,375.0,9.4,0.5561931815501588
65,8.299999999996896,1845.0,8.299999999996896,2.9398660716260885
66,9.15,1145.0,9.15,1.6618421645315422
67,8.45,1615.0,8.45,2.7600733749063293
68,10.550000000000317,635.0,10.550000000000317,1.3798529704058193
69,8.7,1405.0,8.7,2.010000000026241
70,10.15,895.0,10.15,1.665003262163379
71,8.250000027537194,1755.0,8.250000027537194,2.7748780487787523
