,TimeStamp,Force(N),RPM,Volts,Amps
0,30.0007,0.05,247.0,0.0171152,0.03
1,30.0012,0.05,247.0,0.0171152,0.03
2,30.0069,0.05,247.0,0.0171152,0.03
3,30.0078,0.05,247.0,0.0171152,0.03
4,30.015,0.05,247.0,0.0171152,0.03
5,30.0232,0.05,247.0,0.0171152,0.03
6,30.0235,0.05,247.0,0.0171152,0.03
7,30.0312,0.05,247.0,0.0171152,0.03
8,30.0395,0.05,247.0,0.0171152,0.03
9,30.0396,0.05,247.0,0.0171152,0.03
10,30.0476,0.05,247.0,0.0171152,0.03
11,30.0559,0.05,247.0,0.0171152,0.03
12,30.0717,0.05,247.0,0.0171152,0.045
13,30.0718,0.05,247.0,0.0171152,0.045
14,30.0723,0.05,247.0,0.0171152,0.045
15,30.0763,0.05,247.0,0.0171152,0.045
16,30.0845,0.05,247.0,0.0171152,0.045
17,30.0875,0.05,247.0,0.0171152,0.03
18,30.0927,0.05,247.0,0.0171152,0.03
19,30.1009,0.05,247.0,0.0171152,0.03
20,30.1035,0.05,247.0,0.0171152,0.03
21,30.1091,0.05,247.0,0.0171152,0.03
22,30.1173,0.05,247.0,0.0171152,0.03
23,30.1194,0.05,247.0,0.0171152,0.03
24,30.1255,0.05,247.0,0.0171152,0.03
25,30.1336,0.05,247.0,0.0171152,0.03
26,30.1355,0.05,247.0,0.0171152,0.03
27,30.1418,0.05,247.0,0.0171152,0.03
28,30.15,0.05,247.0,0.0171152,0.03
29,30.1514,0.05,247.0,0.0171152,0.03
30,30.1582,0.05,247.0,0.0171152,0.03
31,30.1664,0.05,247.0,0.0171152,0.03
32,30.1746,0.05,247.0,0.0171152,0.03
33,30.1828,0.05,247.0,0.0171152,0.03
34,30.1834,0.05,247.0,0.0171152,0.03
35,30.191,0.05,247.0,0.0171152,0.03
36,30.1992,0.05,247.0,0.0171152,0.03
37,30.1994,0.05,247.0,0.0171152,0.03
38,30.2074,0.05,247.0,0.0171152,0.03
39,30.2156,0.05,247.0,0.0171152,0.03
40,30.2158,0.05,247.0,0.0171152,0.015
41,30.2198,0.05,247.0,0.0171152,0.015
42,30.2279,0.05,247.0,0.0171152,0.015
43,30.2315,0.05,247.0,0.0171152,0.03
44,30.2361,0.05,247.0,0.0171152,0.03
45,30.2444,0.05,247.0,0.0171152,0.03
46,30.2475,0.05,247.0,0.0171152,0.03
47,30.2504,0.05,247.0,0.0171152,0.03
48,30.2524,0.05,247.0,0.0171152,0.03
49,30.2606,0.05,247.0,0.0171152,0.03
50,30.2688,0.05,247.0,0.0171152,0.03
51,30.277,0.05,247.0,0.0171152,0.03
52,30.2794,0.05,247.0,0.0171152,0.03
53,30.2852,0.05,247.0,0.0171152,0.03
54,30.2934,0.05,247.0,0.0171152,0.03
55,30.2954,0.05,247.0,0.0171152,0.03
56,30.3015,0.05,247.0,0.0171152,0.03
57,30.3098,0.05,247.0,0.0171152,0.03
58,30.3115,0.05,247.0,0.0171152,0.03
59,30.3179,0.05,247.0,0.0171152,0.03
60,30.3262,0.05,247.0,0.0171152,0.03
61,30.3274,0.05,247.0,0.0171152,0.03
62,30.3343,0.05,247.0,0.0171152,0.03
63,30.3426,0.05,247.0,0.0171152,0.03
64,30.3434,0.05,247.0,0.0171152,0.03
65,30.3508,0.05,247.0,0.0171152,0.03
66,30.3589,0.05,247.0,0.0171152,0.03
67,30.3671,0.05,247.0,0.0171152,0.03
68,30.3712,0.05,247.0,0.0171152,0.03
69,30.3755,0.05,247.0,0.0171152,0.03
70,30.3794,0.05,247.0,0.0171152,0.03
71,30.3877,0.05,247.0,0.0171152,0.03
72,30.3914,0.05,247.0,0.0171152,0.03
73,30.3958,0.05,247.0,0.0171152,0.03
74,30.404,0.05,247.0,0.0171152,0.03
75,30.4075,0.05,247.0,0.0171152,0.03
76,30.4121,0.05,247.0,0.0171152,0.03
77,30.4203,0.05,247.0,0.0171152,0.03
78,30.4235,0.05,247.0,0.0171152,0.03
79,30.4285,0.05,247.0,0.0171152,0.03
80,30.4368,0.05,247.0,0.0171152,0.03
81,30.4394,0.05,247.0,0.0171152,0.03
82,30.4449,0.05,247.0,0.0171152,0.03
83,30.4531,0.05,247.0,0.0171152,0.03
84,30.4716,0.05,247.0,0.0171152,0.045
85,30.4721,0.05,247.0,0.0171152,0.045
86,30.4726,0.05,247.0,0.0171152,0.045
87,30.4779,0.05,247.0,0.0171152,0.045
88,30.486,0.05,247.0,0.0171152,0.045
89,30.4875,0.05,247.0,0.0171152,0.03
90,30.4941,0.05,247.0,0.0171152,0.03
91,30.5024,0.05,247.0,0.0171152,0.03
92,30.5034,0.05,247.0,0.0171152,0.03
93,30.5044,0.05,247.0,0.0171152,0.03
94,30.5105,0.05,247.0,0.0171152,0.03
95,30.5146,0.05,247.0,0.0171152,0.03
96,30.5194,0.05,247.0,0.0171152,0.03
97,30.5228,0.05,247.0,0.0171152,0.03
98,30.5309,0.05,247.0,0.0171152,0.03
99,30.5354,0.05,247.0,0.0171152,0.03
100,30.5391,0.05,247.0,0.0171152,0.03
101,30.5474,0.05,247.0,0.0171152,0.03
102,30.5676,0.05,247.0,0.0171152,0.03
103,30.5677,0.05,247.0,0.0171152,0.03
104,30.5677,0.05,247.0,0.0171152,0.03
105,30.5718,0.05,247.0,0.0171152,0.03
106,30.5801,0.05,247.0,0.0171152,0.03
107,30.5834,0.05,247.0,0.0171152,0.03
108,30.5882,0.05,247.0,0.0171152,0.03
109,30.5965,0.05,247.0,0.0171152,0.03
110,30.5993,0.05,247.0,0.0171152,0.03
111,30.6046,0.05,247.0,0.0171152,0.03
112,30.6128,0.05,247.0,0.0171152,0.03
113,30.6154,0.05,247.0,0.0171152,0.03
114,30.6211,0.05,247.0,0.0171152,0.03
115,30.6293,0.05,247.0,0.0171152,0.03
116,30.6314,0.05,247.0,0.0171152,0.03
117,30.6375,0.05,247.0,0.0171152,0.03
118,30.6456,0.05,247.0,0.0171152,0.03
119,30.6474,0.05,247.0,0.0171152,0.03
120,30.6539,0.05,247.0,0.0171152,0.03
121,30.662,0.05,247.0,0.0171152,0.03
122,30.6661,0.05,247.0,0.0171152,0.03
123,30.6743,0.05,247.0,0.0171152,0.03
124,30.6794,0.05,247.0,0.0171152,0.03
125,30.6824,0.05,247.0,0.0171152,0.03
126,30.6907,0.05,247.0,0.0171152,0.03
127,30.6953,0.05,247.0,0.0171152,0.03
128,30.6988,0.05,247.0,0.0171152,0.03
129,30.707,0.05,247.0,0.0171152,0.03
130,30.7113,0.05,247.0,0.0171152,0.03
131,30.7152,0.05,247.0,0.0171152,0.03
132,30.7235,0.05,247.0,0.0171152,0.03
133,30.7274,0.05,247.0,0.0171152,0.03
134,30.7316,0.05,247.0,0.0171152,0.03
135,30.7398,0.05,247.0,0.0171152,0.03
136,30.7433,0.05,247.0,0.0171152,0.03
137,30.748,0.05,247.0,0.0171152,0.03
138,30.7562,0.05,247.0,0.0171152,0.03
139,30.7582,0.05,247.0,0.0171152,0.03
140,30.7644,0.05,247.0,0.0171152,0.03
141,30.7725,0.05,247.0,0.0171152,0.03
142,30.7753,0.05,247.0,0.0171152,0.03
143,30.7808,0.05,247.0,0.0171152,0.03
144,30.789,0.05,247.0,0.0171152,0.03
145,30.7913,0.05,247.0,0.0171152,0.03
146,30.7972,0.05,247.0,0.0171152,0.03
147,30.8053,0.05,247.0,0.0171152,0.03
148,30.8074,0.05,247.0,0.0171152,0.03
149,30.8095,0.05,247.0,0.0171152,0.03
150,30.8177,0.05,247.0,0.0171152,0.03
151,30.8234,0.05,247.0,0.0171152,0.03
152,30.8258,0.05,247.0,0.0171152,0.03
153,30.834,0.05,247.0,0.0171152,0.03
154,30.8393,0.05,247.0,0.0171152,0.03
155,30.8422,0.05,247.0,0.0171152,0.03
156,30.8504,0.05,247.0,0.0171152,0.03
157,30.8585,0.05,247.0,0.0171152,0.03
158,30.8668,0.05,247.0,0.0171152,0.03
159,30.8713,0.05,247.0,0.0171152,0.03
160,30.875,0.05,247.0,0.0171152,0.03
161,30.8832,0.05,247.0,0.0171152,0.03
162,30.8873,0.05,247.0,0.0171152,0.03
163,30.8913,0.05,247.0,0.0171152,0.03
164,30.8995,0.05,247.0,0.0171152,0.03
165,30.9033,0.05,247.0,0.0171152,0.03
166,30.9078,0.05,247.0,0.0171152,0.03
167,30.9159,0.05,247.0,0.0171152,0.03
168,30.9193,0.05,247.0,0.0171152,0.03
169,30.9241,0.05,247.0,0.0171152,0.03
170,30.9323,0.05,247.0,0.0171152,0.03
171,30.9353,0.05,247.0,0.0171152,0.015
172,30.9405,0.05,247.0,0.0171152,0.015
173,30.9488,0.05,247.0,0.0171152,0.015
174,30.9676,0.05,247.0,0.0171152,0.03
175,30.968,0.05,247.0,0.0171152,0.03
176,30.9683,0.05,247.0,0.0171152,0.03
177,30.9693,0.05,247.0,0.0171152,0.03
178,30.9776,0.05,247.0,0.0171152,0.03
179,30.9834,0.05,247.0,0.0171152,0.03
180,30.9855,0.05,247.0,0.0171152,0.03
181,30.9937,0.05,247.0,0.0171152,0.03
182,30.9993,0.05,247.0,0.0171152,0.03
