,Force(N),RPM,Volts,Amps
0,27.800000000000004,385.0,27.800000000000004,1.7700000000769964
1,25.699999999999996,515.0,25.699999999999996,1.1410588229120653
2,25.599999999999994,325.0,25.599999999999994,1.529108912881084
3,26.75,455.0,26.75,1.350054341940748
4,26.0,525.0,26.0,1.0800095760920363
5,25.25000000000202,335.0,25.25000000000202,1.2300002105174521
6,26.5,465.0,26.5,1.0650001224865382
7,22.8,275.0,22.8,0.8699573267429609
8,27.100000000156403,405.0,27.100000000156403,1.3355562669617096
9,19.550000000147,215.0,19.550000000147,0.6
10,26.299999999920775,345.0,26.299999999920775,1.2014515135899206
11,26.949999998684962,475.0,26.949999998684962,1.1700000452898567
12,27.1,415.0,27.1,1.3800057691991012
13,21.8,225.0,21.8,1.469021704662468
14,26.301481481481485,485.0,26.301481481481485,1.035010779435071
15,23.7,295.0,23.7,0.690000000172045
16,26.95,425.0,26.95,1.245394735867807
17,26.65,365.0,26.65,1.0649979593687648
18,26.400000000003132,495.0,26.400000000003132,1.110000000996226
19,24.1,305.0,24.1,0.6301262019230907
20,26.5,435.0,26.5,1.1113636363734727
21,22.35,245.0,22.35,0.94503034917586
22,26.8,375.0,26.8,1.229147727273035
23,26.65,505.0,26.65,1.3201264044940286
24,24.700000000000003,315.0,24.700000000000003,0.9898856707317079
25,27.1,445.0,27.1,1.4399992170781521
