,Force(N),RPM,Volts,Amps
0,21.8,770.0,21.8,3.778242187910105
1,12.201506024096384,1750.0,12.201506024096384,4.785000000017601
2,19.45,1030.0,19.45,7.2750000001321
3,16.649999984642978,1290.0,16.649999984642978,8.130004031350477
4,11.990226715686275,2050.0,11.990226715686275,4.710011416405078
5,14.5,1550.0,14.5,5.220000203494817
6,23.144736842105264,530.0,23.144736842105264,3.9457454527864124
7,13.39999999999999,1710.0,13.39999999999999,4.859534161977436
8,21.75,790.0,21.75,6.060000924214426
9,19.49999996993747,1050.0,19.49999996993747,5.693301556487493
10,8.5,2010.0,8.5,5.310009652446927
11,16.65,1310.0,16.65,7.80139880952381
12,14.150000000000002,1570.0,14.150000000000002,5.307770256147571
13,12.35000000000324,1670.0,12.35000000000324,4.949868421117647
14,12.75,1830.0,12.75,7.08006133507696
15,8.649999999999999,2090.0,8.649999999999999,4.698871000836656
16,11.5,1970.0,11.5,7.170095821163114
17,19.5,1070.0,19.5,5.176666752552909
18,16.65,1330.0,16.65,6.397090484457672
19,13.0,1630.0,13.0,6.872399999908663
20,19.249878640776696,310.0,19.249878640776696,1.7699999999999998
21,12.25,1850.0,12.25,6.090018314631277
22,13.74999999999638,1930.0,13.74999999999638,5.579993883628869
23,22.15,830.0,22.15,4.830619655021409
24,18.0,1090.0,18.0,4.887500045638429
25,14.35,1590.0,14.35,5.818478242072598
26,16.5,1350.0,16.5,5.984911067217944
27,20.299999999999997,330.0,20.299999999999997,2.1149998129598067
28,22.55,610.0,22.55,5.070000043529542
29,22.7,590.0,22.7,3.134999047619035
30,21.350000000073415,850.0,21.350000000073415,4.627999958836426
31,18.2,1110.0,18.2,4.259573863668721
32,15.799999999999999,1370.0,15.799999999999999,4.815109757598722
33,22.45,570.0,22.45,3.3900426707669773
34,20.05,350.0,20.05,2.1149977445305206
35,13.099999999351024,1890.0,13.099999999351024,4.6950336654269975
36,20.850000000000005,870.0,20.850000000000005,4.214836141384691
37,18.249998659397622,1130.0,18.249998659397622,4.365000009661999
38,12.75000000044513,1810.0,12.75000000044513,7.539783032203417
39,15.8,1390.0,15.8,4.759218750065578
40,13.650003360215054,1650.0,13.650003360215054,5.685000590937024
41,12.0,2110.0,12.0,4.461104166666666
42,22.849999999693935,630.0,22.849999999693935,4.604448815430165
43,20.600000000000005,890.0,20.600000000000005,4.230000002536729
44,21.6,490.0,21.6,2.684999939492951
45,17.6500000000031,1150.0,17.6500000000031,4.619994594594595
46,15.399999999999999,1410.0,15.399999999999999,4.635000000318485
47,17.05,2070.0,17.05,4.474199997927945
48,20.999999944144065,390.0,20.999999944144065,2.1608571428580423
49,22.85,650.0,22.85,3.3044128206388605
50,13.349999999999667,1730.0,13.349999999999667,5.159999993591186
51,20.7,910.0,20.7,4.906237113361486
52,17.64999999996375,1170.0,17.64999999996375,4.080007001493817
53,21.85,750.0,21.85,3.7050000000002483
54,15.5,1430.0,15.5,4.813364485981308
55,21.3,410.0,21.3,2.443135135320363
56,12.2,1690.0,12.2,5.040562494862742
57,22.35,670.0,22.35,3.4500014123407197
58,20.75,930.0,20.75,4.409142833271
59,22.25,710.0,22.25,4.424992673992677
60,17.4,1190.0,17.4,3.8850020554750317
61,15.55,1450.0,15.55,5.02620535714272
62,20.45,370.0,20.45,2.070000909512426
63,21.2,430.0,21.2,3.4800006151490894
64,22.400000000000002,690.0,22.400000000000002,3.5850000000000004
65,11.49999999865307,1950.0,11.49999999865307,6.554991743026759
66,20.2,950.0,20.2,5.910553948830857
67,17.15,1210.0,17.15,4.335000000006238
68,13.7,1610.0,13.7,5.190241933621859
69,14.750080541237113,1470.0,14.750080541237113,5.99999999368656
70,22.25,450.0,22.25,2.9402750164659426
71,10.550000000039194,1910.0,10.550000000039194,4.8450000000121225
72,9.600013227513228,1990.0,9.600013227513228,6.667144737072624
73,20.5,970.0,20.5,4.549411697324103
74,18.35,290.0,18.35,1.7550000000000001
75,17.25,1230.0,17.25,4.273865546533319
76,14.75,1490.0,14.75,5.925035294117878
77,13.249958809388989,1870.0,13.249958809388989,5.28000344328583
78,21.450000000000028,470.0,21.450000000000028,2.804999914611574
79,22.25,730.0,22.25,3.9599375587946932
80,20.599836829836832,990.0,20.599836829836832,4.154999562937063
81,17.2,1250.0,17.2,5.115000000114485
82,14.5,1510.0,14.5,5.354976190475121
83,13.3,1770.0,13.3,8.925113846909671
84,10.100020161290322,2030.0,10.100020161290322,5.700007456196092
85,19.75,1010.0,19.75,3.9450003083954046
86,16.35,1270.0,16.35,6.56944117466135
87,14.300000000000004,1530.0,14.300000000000004,4.783805310996406
88,23.05,510.0,23.05,4.739858490566447
