,Force(N),RPM,Volts,Amps
0,8.450000053533904,1890.0,8.450000053533904,3.570073218573573
1,9.699999999999841,1530.0,9.699999999999841,3.3000231091714367
2,11.249999999999996,770.0,11.249999999999996,2.14482142695271
3,10.15,1110.0,10.15,3.024375000050931
4,10.599999999999998,1030.0,10.599999999999998,2.745004025331757
5,9.5,1790.0,9.5,3.8849999259650434
6,11.3,650.0,11.3,2.4052932820855744
7,9.550000000000002,1330.0,9.550000000000002,3.7011295487048796
8,9.350175438596493,1770.0,9.350175438596493,3.855000000013933
9,10.35,1090.0,10.35,3.2250296608338496
10,11.0,910.0,11.0,2.5799998687778847
11,11.09999999996792,530.0,11.09999999996792,2.0854562737642586
12,10.49994199535963,430.0,10.49994199535963,1.4099999999998907
13,11.150000000000002,790.0,11.150000000000002,2.5656818172074893
14,8.9,1850.0,8.9,5.8191750030584535
15,9.15,1650.0,9.15,3.7350004076783305
16,10.499999999999988,1050.0,10.499999999999988,3.0898425139443666
17,9.5,1830.0,9.5,6.2964703291437765
18,10.3,410.0,10.3,1.1700000000000232
19,11.25,670.0,11.25,2.055000021024067
20,9.75,1450.0,9.75,3.3902225519275997
21,11.0,930.0,11.0,2.6550065387945847
22,10.05,390.0,10.05,1.7555557692307426
23,10.0,1190.0,10.0,3.0141666666684
24,8.549999999976468,1930.0,8.549999999976468,4.1394680851306145
25,9.400000001215876,1410.0,9.400000001215876,3.8100942024425657
26,10.0,1510.0,10.0,3.540145676930553
27,11.15,810.0,11.15,2.4450007410334944
28,9.950000000000001,370.0,9.950000000000001,1.8449999993719315
29,10.4,1070.0,10.4,3.23776119417587
30,11.25,690.0,11.25,2.4296677215542526
31,9.8,1570.0,9.8,4.4099976540584445
32,9.75,350.0,9.75,0.9601393188826409
33,10.85,950.0,10.85,3.1500000255047387
34,9.50000000006439,1590.0,9.50000000006439,3.2401110519670584
35,11.149999999999999,570.0,11.149999999999999,2.4000000000002797
36,9.7,1370.0,9.7,3.2399995465309552
37,9.750000385659632,1290.0,9.750000385659632,2.8500000001396755
38,11.05,830.0,11.05,2.835000000000718
39,10.55,450.0,10.55,1.3050004221546774
40,8.950000000000001,1990.0,8.950000000000001,4.590107507990667
41,9.75,1550.0,9.75,3.6891818181921234
42,9.800000000419377,1270.0,9.800000000419377,3.8699905660375036
43,11.349999999999998,710.0,11.349999999999998,1.9503260867328414
44,8.75,2010.0,8.75,4.319860629675766
45,9.249999999997248,1750.0,9.249999999997248,3.6450681634650146
46,9.499999999998414,1670.0,9.499999999998414,3.4200451671639795
47,10.8,970.0,10.8,2.625000952921172
48,9.9,1250.0,9.9,3.5549999870403877
49,11.15,590.0,11.15,1.8300067567926008
50,9.3,1610.0,9.3,4.080004304159906
51,9.6,1490.0,9.6,3.390004497749566
52,11.05,850.0,11.05,2.4149999989760893
53,9.5,1810.0,9.5,6.57247058858887
54,10.1,1230.0,10.1,3.0899999998415315
55,10.75,470.0,10.75,2.1753052325548694
56,11.299998152254249,730.0,11.299998152254249,2.924
57,8.75,1710.0,8.75,4.244830882445969
58,10.15,1210.0,10.15,3.3906666666668337
59,10.75,990.0,10.75,3.149999370775217
60,9.550000000000002,1430.0,9.550000000000002,3.2106302521008634
61,9.100000096622589,1690.0,9.100000096622589,4.576517857140833
62,11.3,610.0,11.3,2.0550002428127425
63,9.85,1350.0,9.85,3.1499998405258705
64,10.950000000000001,550.0,10.950000000000001,1.6661881185057281
65,11.05,870.0,11.05,2.3999990842677192
66,9.65,1630.0,9.65,3.3149905660684746
67,8.8,1970.0,8.8,4.664958118580503
68,10.75,490.0,10.75,2.220045454238489
69,9.75,1390.0,9.75,3.3155639097744727
70,10.1,1170.0,10.1,3.4616798418973085
71,11.3,750.0,11.3,2.622931350279909
72,10.6,1010.0,10.6,2.8949979479877017
73,10.7,510.0,10.7,1.6501829268271502
74,11.3,630.0,11.3,2.595006096719181
75,9.95,1470.0,9.95,3.7800078424557917
76,9.45,1730.0,9.45,4.4399661245329725
77,9.449999999985808,1910.0,9.449999999985808,3.600526315431
78,11.000000279454504,890.0,11.000000279454504,2.9250264084060342
79,5.800000000000101,1870.0,5.800000000000101,4.471112606757172
80,9.799999999999999,1310.0,9.799999999999999,4.0529508364392886
81,10.20000000465448,1130.0,10.20000000465448,3.000001160361904
82,10.199999999999998,1150.0,10.199999999999998,2.612076923066845
83,9.099999999718987,1950.0,9.099999999718987,4.214999778958261
