,Force(N),RPM,Volts,Amps
0,2.0,1025.0,2.0,-0.08993181818181832
1,3.75,515.0,3.75,0.49499999999995525
2,8.85,775.0,8.85,-0.09
3,0.6000000000000001,265.0,0.6000000000000001,-0.08999999999999998
4,2.0,1035.0,2.0,-0.09
5,9.35,525.0,9.35,-0.075
6,8.85,785.0,8.85,-0.09
7,4.800406086631815,1045.0,4.800406086631815,1.0947115387333883
8,9.34999392214066,535.0,9.34999392214066,-0.075
9,8.84999999961012,795.0,8.84999999961012,-0.09
10,3.5999999999999996,285.0,3.5999999999999996,-0.09
11,1.8000000000000003,1055.0,1.8000000000000003,-0.08988888893611988
12,7.800000000000001,545.0,7.800000000000001,-0.09
13,8.649999999999999,805.0,8.649999999999999,-0.09
14,1.800000027670643,1065.0,1.800000027670643,0.16588235544217686
15,0.6,555.0,0.6,0.6900000282058006
16,8.649997086247087,815.0,8.649997086247087,-0.07607142857142857
17,3.9000000000000004,305.0,3.9000000000000004,-0.09
18,9.6,1075.0,9.6,0.24000220393775723
19,2.0499999999999994,565.0,2.0499999999999994,-0.09
20,7.95,825.0,7.95,-0.09000000000000001
21,9.6,1085.0,9.6,0.345000000000945
22,2.0499990167158306,575.0,2.0499990167158306,-0.075
23,7.949999999999999,835.0,7.949999999999999,-0.09
24,6.0,325.0,6.0,-0.09000000000028906
25,8.2,1095.0,8.2,0.6600006711409424
26,2.0,585.0,2.0,-0.07500026592913597
27,0.15,75.0,0.15,-0.09000000000000001
28,7.9499986170380925,845.0,7.9499986170380925,-0.09
29,6.75,1105.0,6.75,0.7947580645354462
30,3.8,595.0,3.8,0.6450045421493461
31,5.499999999999848,855.0,5.499999999999848,-0.07555555555555556
32,0.45,345.0,0.45,-0.08999998806384978
33,2.0000001749781275,605.0,2.0000001749781275,-0.07500093738233546
34,0.85,865.0,0.85,-0.07500588235294117
35,2.35,615.0,2.35,-0.07499999999999998
36,2.414442915872679e-27,105.0,2.414442915872679e-27,-0.09009677416652724
37,0.85,875.0,0.85,-0.08993801653340944
38,1.7,365.0,1.7,-0.07500000062072937
39,2.4056910569105687,625.0,2.4056910569105687,-0.08999999173884657
40,0.8500000000000001,885.0,0.8500000000000001,-0.07502495840266224
41,4.050000004523137,635.0,4.050000004523137,0.526086955798779
42,0.9000000000000001,895.0,0.9000000000000001,-0.09
43,7.599999999999999,385.0,7.599999999999999,-0.08950000000000288
44,9.2,645.0,9.2,-0.075
45,0.8499999999999999,135.0,0.8499999999999999,-0.09
46,0.8999999999999999,905.0,0.8999999999999999,-0.09
47,7.608620689655171,395.0,7.608620689655171,-0.07500000000000001
48,1.75,655.0,1.75,-0.075
49,1.075,915.0,1.075,-0.09
50,8.65,405.0,8.65,0.43486956521188924
51,1.75,665.0,1.75,-0.08977941176470894
52,8.950000000000001,925.0,8.950000000000001,-0.08999994119060467
53,7.849999999999999,415.0,7.849999999999999,-0.08999999777813326
54,8.149999999999999,675.0,8.149999999999999,-0.07500000006056384
55,0.35000000000000003,165.0,0.35000000000000003,-0.09
56,8.950000000000001,935.0,8.950000000000001,-0.09
57,1.0,425.0,1.0,0.41999991054922775
58,8.15,685.0,8.15,-0.09000000000000001
59,1.6000000000000003,945.0,1.6000000000000003,-0.09
60,4.7,435.0,4.7,-0.08999999999999361
61,3.9,695.0,3.9,-0.089814814814879
62,1.6000000000000003,955.0,1.6000000000000003,-0.08999999999950628
63,4.700000082951887,445.0,4.700000082951887,-0.08999999999998336
64,2.95,705.0,2.95,0.765012816118584
65,2.4500013354700854,195.0,2.4500013354700854,-0.09
66,1.6000000000527106,965.0,1.6000000000527106,-0.09
67,7.2,455.0,7.2,0.8259917355315309
68,3.9,715.0,3.9,-0.0899975024975025
69,1.6500000000000001,975.0,1.6500000000000001,-0.08999999999999998
70,5.95,465.0,5.95,-0.07500000000002979
71,3.900000004955004,725.0,3.900000004955004,-0.07500052831783531
72,2.5,215.0,2.5,-0.09000453717780169
73,1.6500000000001858,985.0,1.6500000000001858,-0.08972222222302886
74,1.25,475.0,1.25,-0.08999999989768849
75,7.8,735.0,7.8,-0.07500142775556824
76,9.450000000000001,995.0,9.450000000000001,-0.07500263157894736
77,1.8,485.0,1.8,0.4499999990163305
78,7.799999999999998,745.0,7.799999999999998,-0.0899999999999923
79,1.7,1005.0,1.7,1.1850060605877974
80,1.2500000004465097,495.0,1.2500000004465097,-0.07500000000000058
81,0.39999999999999997,755.0,0.39999999999999997,-0.07500792811839324
82,0.3,245.0,0.3,-0.09
83,9.45,1015.0,9.45,-0.0750011052158764
84,1.3,505.0,1.3,-0.07500011802473533
85,0.4000000000000039,765.0,0.4000000000000039,-0.08999999999853821
