,Force(N),RPM,Volts,Amps
0,18.499999999999222,1025.0,18.499999999999222,4.798409096112222
1,0.55,515.0,0.55,0.4200185643564354
2,44.9,775.0,44.9,5.990892833332552
3,30.95,265.0,30.95,1.9499999240136623
4,12.0,1035.0,12.0,4.662115384605151
5,43.29999999897108,525.0,43.29999999897108,4.980054621847691
6,32.64488612836439,785.0,32.64488612836439,0.8406428571428621
7,31.85,275.0,31.85,2.1600938673341306
8,12.0,1045.0,12.0,4.259915514450663
9,44.54985697079193,535.0,44.54985697079193,4.350000000027487
10,44.25000061050061,795.0,44.25000061050061,6.22527777777718
11,32.85,285.0,32.85,2.9544899536310254
12,24.05,1055.0,24.05,3.150019236848184
13,44.09999999999977,545.0,44.09999999999977,5.175043834289897
14,0.05,35.0,0.05,-0.15000000021342266
15,43.900000000000006,805.0,43.900000000000006,5.976923114920792
16,33.849999999999994,295.0,33.849999999999994,2.23496429135101
17,8.500000000007267,1065.0,8.500000000007267,4.06928174602891
18,4.0,555.0,4.0,0.6150613676189622
19,7.949999999999999,815.0,7.949999999999999,0.9599451281228407
20,33.95,305.0,33.95,2.7900004858139797
21,8.5,1075.0,8.5,2.9702758594355267
22,44.95000000000001,565.0,44.95000000000001,6.194999999999744
23,43.00036284470247,825.0,43.00036284470247,5.759999999956445
24,34.35000000000002,315.0,34.35000000000002,2.4461785714285713
25,45.45,575.0,45.45,5.431923092120611
26,42.3,835.0,42.3,5.3248101311579825
27,34.85,325.0,34.85,3.194999998173671
28,45.0,585.0,45.0,5.294984849383157
29,7.9500000015330565,845.0,7.9500000015330565,1.2154137928558002
30,35.5,335.0,35.5,2.8200483631116313
31,4.0,595.0,4.0,0.9599913426159743
32,42.15,855.0,42.15,6.899993480731224
33,14.049999999999999,345.0,14.049999999999999,-0.15000000000000002
34,45.349999999999994,605.0,45.349999999999994,6.300012254987531
35,8.6,865.0,8.6,1.1246252735580147
36,36.75,355.0,36.75,3.285166315747687
37,45.25,615.0,45.25,6.645048873928368
38,42.2,875.0,42.2,6.046267717226832
39,37.8,365.0,37.8,4.605000225415734
40,36.9,625.0,36.9,0.7305555496267204
41,15.7,885.0,15.7,3.3440815618569353
42,45.35,635.0,45.35,5.892378642048957
43,15.700000000000001,895.0,15.700000000000001,2.8649466571231237
44,38.649999996866384,385.0,38.649999996866384,3.7950221289882515
45,45.5,645.0,45.5,5.579981439177831
46,40.4,905.0,40.4,5.15997457668316
47,39.25,395.0,39.25,3.779999759317837
48,25.9,655.0,25.9,1.5000004135611407
49,15.70000000038082,915.0,15.70000000038082,2.4449999999466567
50,39.3,405.0,39.3,3.94465116279629
51,38.9,925.0,38.9,4.9197887330376044
52,4.7,415.0,4.7,-0.13517241379310344
53,45.85,675.0,45.85,6.69025568238248
54,0.7,165.0,0.7,-0.14999999999999997
55,29.3,935.0,29.3,2.0249898935015835
56,40.64999999999999,425.0,40.64999999999999,3.7214999995598155
57,25.900000000000922,685.0,25.900000000000922,1.4548870908885707
58,37.8,945.0,37.8,6.151991149180585
59,40.9,435.0,40.9,5.220669975187429
60,46.5,695.0,46.5,6.806718298108658
61,29.3,955.0,29.3,1.6636457123942803
62,45.85000000000001,705.0,45.85000000000001,6.585240135152143
63,37.849999984177614,965.0,37.849999984177614,6.089870129592324
64,41.04967532467533,455.0,41.04967532467533,5.260227269096185
65,32.65,715.0,32.65,1.363125012645568
66,26.149328859060404,205.0,26.149328859060404,1.275000111054746
67,29.299999685541376,975.0,29.299999685541376,3.134999785141171
68,41.05,465.0,41.05,4.69581164559125
69,45.95,725.0,45.95,6.7821835443036695
70,27.25,215.0,27.25,1.2152062868369349
71,17.050000000000004,985.0,17.050000000000004,3.1200909343715244
72,0.55,475.0,0.55,0.07500037764455823
73,46.099815270935956,735.0,46.099815270935956,6.556034403837458
74,29.5,225.0,29.5,2.160000004565125
75,17.05,995.0,17.05,3.3875328954678685
76,41.54999999999996,485.0,41.54999999999996,4.604995765189693
77,32.65,745.0,32.65,1.0200000010863655
78,30.650000000000002,235.0,30.650000000000002,2.317840867655915
79,22.4,1005.0,22.4,4.980236219625756
80,42.15,495.0,42.15,4.304962815325027
81,45.75423728813559,755.0,45.75423728813559,6.554982466393924
82,26.349999999999998,1015.0,26.349999999999998,4.979999987638653
83,42.65,505.0,42.65,4.799620690205657
84,45.5,765.0,45.5,6.329839286663284
85,6.650000000000111,255.0,6.650000000000111,-0.14999999999999997
