,TimeStamp,Force(N),RPM,Volts,Amps
0,50.0074,2.15,400.0,0.0171152,0.46499999999999997
1,50.0156,2.15,400.0,0.0171152,0.46499999999999997
2,50.0215,2.15,400.0,0.0171152,0.39
3,50.0238,2.15,400.0,0.0171152,0.39
4,50.032,2.15,400.0,0.0171152,0.39
5,50.0376,2.15,400.0,0.0171152,0.40499999999999997
6,50.0402,2.15,400.0,0.0171152,0.40499999999999997
7,50.0483,2.15,400.0,0.0171152,0.40499999999999997
8,50.0535,2.15,400.0,0.0171152,0.36
9,50.0565,2.15,400.0,0.0171152,0.36
10,50.0648,2.15,400.0,0.0171152,0.36
11,50.0696,2.15,400.0,0.0171152,0.32999999999999996
12,50.073,2.15,400.0,0.0171152,0.32999999999999996
13,50.0732,2.15,400.0,0.0171152,0.32999999999999996
14,50.0811,2.15,400.0,0.0171152,0.32999999999999996
15,50.0855,2.15,400.0,0.0171152,0.32999999999999996
16,50.0893,2.15,400.0,0.0171152,0.32999999999999996
17,50.0975,2.15,400.0,0.0171152,0.32999999999999996
18,50.1119,8.3,400.0,0.0171152,0.32999999999999996
19,50.1121,8.3,400.0,0.0171152,0.32999999999999996
20,50.114,8.3,403.0,0.0171152,0.32999999999999996
21,50.1176,8.3,403.0,0.0171152,0.3
22,50.1221,8.3,403.0,0.0171152,0.3
23,50.1303,8.3,403.0,0.0171152,0.3
24,50.1335,8.3,403.0,0.0171152,0.3
25,50.1385,8.3,403.0,0.0171152,0.3
26,50.1466,8.3,403.0,0.0171152,0.3
27,50.1495,8.3,403.0,0.0171152,0.42
28,50.1549,8.3,403.0,0.0171152,0.42
29,50.1631,8.3,403.0,0.0171152,0.42
30,50.1655,8.3,403.0,0.0171152,0.495
31,50.1672,8.3,403.0,0.0171152,0.495
32,50.1754,8.3,403.0,0.0171152,0.495
33,50.1816,8.3,403.0,0.0171152,0.48
34,50.1835,8.3,403.0,0.0171152,0.48
35,50.1918,8.3,403.0,0.0171152,0.48
36,50.1999,8.3,403.0,0.0171152,0.48
37,50.2081,8.3,403.0,0.0171152,0.48
38,50.2136,8.3,403.0,0.0171152,0.525
39,50.2163,8.3,403.0,0.0171152,0.525
40,50.2246,8.3,403.0,0.0171152,0.525
41,50.2295,8.3,403.0,0.0171152,0.44999999999999996
42,50.2327,8.3,403.0,0.0171152,0.44999999999999996
43,50.2409,8.3,403.0,0.0171152,0.44999999999999996
44,50.2455,8.3,403.0,0.0171152,0.525
45,50.2491,8.3,403.0,0.0171152,0.525
46,50.2572,8.3,401.0,0.0171152,0.525
47,50.2667,0.4,401.0,0.0171152,0.525
48,50.2672,0.4,401.0,0.0171152,0.40499999999999997
49,50.2737,0.4,401.0,0.0171152,0.40499999999999997
50,50.2776,0.4,401.0,0.0171152,0.39
51,50.2819,0.4,401.0,0.0171152,0.39
52,50.2901,0.4,401.0,0.0171152,0.39
53,50.2982,0.4,401.0,0.0171152,0.39
54,50.3064,0.4,401.0,0.0171152,0.39
55,50.3095,0.4,401.0,0.0171152,0.3
56,50.3146,0.4,401.0,0.0171152,0.3
57,50.3228,0.4,401.0,0.0171152,0.3
58,50.3255,0.4,401.0,0.0171152,0.3
59,50.3272,0.4,401.0,0.0171152,0.3
60,50.331,0.4,401.0,0.0171152,0.3
61,50.3392,0.4,401.0,0.0171152,0.3
62,50.3416,0.4,401.0,0.0171152,0.315
63,50.3474,0.4,401.0,0.0171152,0.315
64,50.3556,0.4,401.0,0.0171152,0.315
65,50.3575,0.4,401.0,0.0171152,0.3
66,50.3637,0.4,401.0,0.0171152,0.3
67,50.3679,0.4,401.0,0.0171152,0.3
68,50.3736,0.4,401.0,0.0171152,0.3
69,50.3761,0.4,401.0,0.0171152,0.3
70,50.3843,0.4,401.0,0.0171152,0.3
71,50.4056,0.4,401.0,0.0171152,0.315
72,50.4058,0.4,401.0,0.0171152,0.315
73,50.4059,0.4,412.0,0.0171152,0.315
74,50.4089,0.4,412.0,0.0171152,0.315
75,50.4201,7.8,412.0,0.0171152,0.315
76,50.4203,7.8,412.0,0.0171152,0.315
77,50.4214,7.8,412.0,0.0171152,0.315
78,50.4252,7.8,412.0,0.0171152,0.315
79,50.4334,7.8,412.0,0.0171152,0.315
