,TimeStamp,Force(N),RPM,Volts,Amps
0,50.0074,2.15,328.0,0.0171152,0.5549999999999999
1,50.0156,2.15,328.0,0.0171152,0.5549999999999999
2,50.0215,2.15,328.0,0.0171152,0.69
3,50.0238,2.15,328.0,0.0171152,0.69
4,50.032,2.15,328.0,0.0171152,0.69
5,50.0376,2.15,328.0,0.0171152,0.645
6,50.0402,2.15,328.0,0.0171152,0.645
7,50.0483,2.15,328.0,0.0171152,0.645
8,50.0535,2.15,328.0,0.0171152,0.585
9,50.0565,2.15,328.0,0.0171152,0.585
10,50.0648,2.15,328.0,0.0171152,0.585
11,50.0696,2.15,328.0,0.0171152,0.6749999999999999
12,50.073,2.15,328.0,0.0171152,0.6749999999999999
13,50.0732,2.15,328.0,0.0171152,0.6749999999999999
14,50.0811,2.15,328.0,0.0171152,0.6749999999999999
15,50.0855,2.15,328.0,0.0171152,0.705
16,50.0893,2.15,328.0,0.0171152,0.705
17,50.0975,2.15,328.0,0.0171152,0.705
18,50.1119,8.3,328.0,0.0171152,0.705
19,50.1121,8.3,328.0,0.0171152,0.705
20,50.114,8.3,328.0,0.0171152,0.705
21,50.1176,8.3,328.0,0.0171152,0.705
22,50.1221,8.3,328.0,0.0171152,0.705
23,50.1303,8.3,328.0,0.0171152,0.705
24,50.1335,8.3,328.0,0.0171152,0.735
25,50.1385,8.3,328.0,0.0171152,0.735
26,50.1466,8.3,328.0,0.0171152,0.735
27,50.1495,8.3,328.0,0.0171152,0.69
28,50.1549,8.3,328.0,0.0171152,0.69
29,50.1631,8.3,328.0,0.0171152,0.69
30,50.1655,8.3,328.0,0.0171152,0.705
31,50.1672,8.3,341.0,0.0171152,0.705
32,50.1754,8.3,341.0,0.0171152,0.705
33,50.1816,8.3,341.0,0.0171152,0.615
34,50.1835,8.3,341.0,0.0171152,0.615
35,50.1918,8.3,341.0,0.0171152,0.615
36,50.1999,8.3,341.0,0.0171152,0.615
37,50.2081,8.3,341.0,0.0171152,0.615
38,50.2136,8.3,341.0,0.0171152,0.57
39,50.2163,8.3,341.0,0.0171152,0.57
40,50.2246,8.3,341.0,0.0171152,0.57
41,50.2295,8.3,341.0,0.0171152,0.525
42,50.2327,8.3,341.0,0.0171152,0.525
43,50.2409,8.3,341.0,0.0171152,0.525
44,50.2455,8.3,341.0,0.0171152,0.42
45,50.2491,8.3,341.0,0.0171152,0.42
46,50.2572,8.3,341.0,0.0171152,0.42
