,Force(N),RPM,Volts,Amps
0,49.00000000008857,1025.0,49.00000000008857,10.27338360365272
1,46.3,515.0,46.3,6.837391304351627
2,37.790476190476184,1545.0,37.790476190476184,9.450003840477063
3,48.75,1035.0,48.75,9.989531250004724
4,47.35,525.0,47.35,7.229484536118778
5,37.75,1555.0,37.75,10.35000060781229
6,48.09985730593608,1045.0,48.09985730593608,10.178219178306888
7,48.9,535.0,48.9,7.589997358959155
8,35.850000063107856,1565.0,35.850000063107856,9.779893236748489
9,46.70000000000001,1055.0,46.70000000000001,10.46996185452263
10,49.85,545.0,49.85,9.629974576270786
11,36.4,1575.0,36.4,10.335000292836703
12,46.7,1065.0,46.7,12.22214494564607
13,48.05,555.0,48.05,8.963077097842579
14,35.30000000001916,1585.0,35.30000000001916,9.243818211148822
15,46.7,1075.0,46.7,11.850595403439153
16,49.149999997184544,565.0,49.149999997184544,8.147013432009421
17,36.849999999999866,1595.0,36.849999999999866,9.570854430354723
18,46.89997493734336,1085.0,46.89997493734336,10.582142857526643
19,49.55,575.0,49.55,8.085731707369002
20,36.3,1605.0,36.3,9.330000006964664
21,46.9,1095.0,46.9,10.106998065014746
22,50.1,585.0,50.1,8.025292978701076
23,36.750000000000014,1615.0,36.750000000000014,9.825002771595836
24,44.45,1105.0,44.45,9.369795894768083
25,49.95,595.0,49.95,7.650000000019841
26,36.15000307815434,1625.0,36.15000307815434,12.614966063278697
27,45.2,1115.0,45.2,9.570053336092755
28,50.75,605.0,50.75,7.697522935775806
29,36.150000000000006,1635.0,36.150000000000006,12.215294468042707
30,44.0,1125.0,44.0,9.479925373134465
31,50.2,615.0,50.2,8.579986178755263
32,36.15,1645.0,36.15,11.67049159663883
33,42.4,1135.0,42.4,8.86335365834296
34,50.349999999999994,625.0,50.349999999999994,8.774998348017627
35,36.19999999995183,1655.0,36.19999999995183,11.864606959692507
36,42.50111111111111,1145.0,42.50111111111111,8.280000211851108
37,49.45,635.0,49.45,8.9094232269831
38,37.24999999739447,1665.0,37.24999999739447,9.915469411397941
