,Force(N),RPM,Volts,Amps
0,0.0,130.0,0.0,0.6302082926038988
1,0.0,390.0,0.0,0.6300914599935259
2,0.0,330.0,0.0,0.644833354132752
3,0.0,270.0,0.0,0.6448585032768032
4,0.0,210.0,0.0,0.6448314821851151
5,0.0,430.0,0.0,0.6449999165632989
6,0.0,150.0,0.0,0.6447917073961013
7,0.0,90.0,0.0,0.64477278021228
8,0.0,410.0,0.0,0.64499999997508
9,0.0,30.0,0.0,0.6301595562206918
10,0.0,290.0,0.0,0.6449981888456493
11,0.0,70.0,0.0,0.6301947719235059
12,0.0,230.0,0.0,0.6449967567669016
13,0.0,170.0,0.0,0.6448171006990207
14,0.0,370.0,0.0,0.6449999851500148
15,0.0,110.0,0.0,0.6448148433793324
16,0.0,50.0,0.0,0.6447857586232202
17,0.0,350.0,0.0,0.645
18,0.0,310.0,0.0,0.6301828996669459
19,0.0,250.0,0.0,0.6449999996292183
20,0.0,10.0,0.0,0.6449531254591898
21,0.0,190.0,0.0,0.6302026657580858
