,Force(N),RPM,Volts,Amps
0,24.650000419181755,450.0,24.650000419181755,13.355208333744297
1,25.649999999999995,470.0,25.649999999999995,13.076296292611522
2,24.15,390.0,24.15,11.371522198714201
3,21.99996312111801,330.0,21.99996312111801,10.394999999995717
4,29.7,610.0,29.7,20.16416666666604
5,19.15,270.0,19.15,9.059995623153494
6,28.95,530.0,28.95,18.167987197729865
7,29.50740740740741,590.0,29.50740740740741,22.274999972331358
8,9.6,150.0,9.6,4.256546052426891
9,23.55,410.0,23.55,11.969988626023966
10,16.500000000003716,250.0,16.500000000003716,8.340000001991712
11,21.6,350.0,21.6,12.643322981365271
12,29.400000000000002,650.0,29.400000000000002,20.523139534879025
13,18.7,290.0,18.7,9.193174602361413
14,28.75,550.0,28.75,17.28000574536555
15,13.9,230.0,13.9,4.830000912840272
16,27.0,490.0,27.0,14.714946714042684
17,29.95,630.0,29.95,21.28499887395841
18,25.5,430.0,25.5,14.235000975796526
19,21.9,370.0,21.9,11.605568180928351
20,30.1,670.0,30.1,20.830652173937892
21,20.549999999999997,310.0,20.549999999999997,9.80976872246875
22,29.25,570.0,29.25,22.49793243239745
23,13.600000000000001,170.0,13.600000000000001,6.893653841535703
24,26.949999999999978,510.0,26.949999999999978,17.220011910369422
