,Force(N),RPM,Volts,Amps
0,6.85,130.0,6.85,1.8897254464285713
1,25.64997917140044,470.0,25.64997917140044,11.639631901827176
2,24.15,390.0,24.15,10.87500040311647
3,21.05,330.0,21.05,9.92759259080668
4,24.8,450.0,24.8,14.0251055892462
5,19.15,270.0,19.15,7.545010395284661
6,13.89999999990362,210.0,13.89999999990362,4.124673918332537
7,30.35,610.0,30.35,18.25500220984467
8,29.5,590.0,29.5,20.774925027503663
9,9.599626865671642,150.0,9.599626865671642,2.6699974750349793
10,23.55,410.0,23.55,10.76938291132034
11,29.25,570.0,29.25,19.42224938875904
12,21.6,350.0,21.6,11.039999697961004
13,29.4,650.0,29.4,19.229998925651724
14,18.70000000004133,290.0,18.70000000004133,7.801436170209126
15,28.75,550.0,28.75,18.16500609876057
16,15.5,230.0,15.5,4.305741604477771
17,25.25,490.0,25.25,15.147177121771218
18,29.95,630.0,29.95,18.240005407975264
19,28.95,530.0,28.95,18.000001253311595
20,25.5,430.0,25.5,15.795204360701383
21,21.9,370.0,21.9,10.125007305194336
22,30.1,670.0,30.1,17.07845454549335
23,20.550000000001184,310.0,20.550000000001184,9.284995570508787
24,17.35,250.0,17.35,7.499190283406127
25,13.599183599419447,170.0,13.599183599419447,4.814999466400311
26,26.949998801476585,510.0,26.949998801476585,15.885000010380333
