,Force(N),RPM,Volts,Amps
0,6.1,130.0,6.1,-0.12000000000000285
1,0.1,70.0,0.1,-0.21
2,6.1,230.0,6.1,0.6299803664921383
3,6.1,170.0,6.1,0.04499988578216374
4,6.1,370.0,6.1,0.7333335470152499
5,6.1000000000000005,290.0,6.1000000000000005,1.6499939637827163
6,6.1000000000000005,110.0,6.1000000000000005,0.13499995598126568
7,6.1,210.0,6.1,0.4799999999929698
8,6.1,430.0,6.1,0.4950007122507037
9,6.1,270.0,6.1,0.8246218473227536
10,6.1,150.0,6.1,0.14999999926601731
11,6.1,410.0,6.1,0.6149949070537305
12,0.05,90.0,0.05,0.3899747048903907
13,0.10000000000000002,10.0,0.10000000000000002,0.1799836956521736
14,6.099999999999999,330.0,6.099999999999999,0.9749310348687563
15,6.1,250.0,6.1,-0.045000004144211944
16,6.1000000000000005,190.0,6.1000000000000005,0.26999999412899767
17,6.1,390.0,6.1,0.6300002848868781
