,Force(N),RPM,Volts,Amps
0,21.95,130.0,21.95,1.8150000000005284
1,49.2,470.0,49.2,9.510032989555993
2,46.25,390.0,46.25,6.450000000003934
3,10.3,10.0,10.3,3.5100006006651587
4,49.19999999999978,450.0,49.19999999999978,11.2612484713771
5,37.55,270.0,37.55,5.293185053368493
6,55.0,530.0,55.0,9.706202046036179
7,55.0,610.0,55.0,0.3000001389275225
8,55.0,590.0,55.0,12.184999982010197
9,23.4,150.0,23.4,2.145000008852968
10,46.0,410.0,46.0,6.720205479452375
11,55.0,570.0,55.0,12.375000255507608
12,43.29999999999999,350.0,43.29999999999999,6.570005092946269
13,55.0,650.0,55.0,0.42057692325551843
14,39.95,290.0,39.95,4.485031370656335
15,55.0,550.0,55.0,14.055144652524799
16,36.09999998542061,230.0,36.09999998542061,4.8598731501052415
17,51.64999999999978,490.0,51.64999999999978,9.929548098632791
18,55.0,630.0,55.0,11.54999996789789
19,47.6,430.0,47.6,12.462679856151036
20,44.3,370.0,44.3,6.614988279095405
21,32.0,190.0,32.0,5.971530423455218
22,40.3,310.0,40.3,5.174913294901733
23,34.75,250.0,34.75,4.8150000000029936
24,41.349999999999994,330.0,41.349999999999994,5.850001028678308
25,28.64999999999999,170.0,28.64999999999999,3.388205128195429
26,50.8001240079365,510.0,50.8001240079365,8.805000035411917
