,Force(N),RPM,Volts,Amps
0,34.650000000000006,1270.0,34.650000000000006,8.475001025290323
1,17.849999999999874,130.0,17.849999999999874,1.872236844541008
2,45.14999999999999,790.0,45.14999999999999,8.17499999960268
3,37.6,390.0,37.6,4.725095959200703
4,31.199999999999715,1530.0,31.199999999999715,7.545999999994922
5,15.25,10.0,15.25,1.3199445991747734
6,34.0,1330.0,34.0,10.080147058836253
7,30.950000000000003,1510.0,30.950000000000003,7.8899999999844725
8,45.2,770.0,45.2,8.520004449454209
9,30.999999999999996,270.0,30.999999999999996,3.7050007348618466
10,43.14999999999999,530.0,43.14999999999999,7.169999898077703
11,42.65,1070.0,42.65,10.409901639659429
12,19.85,150.0,19.85,1.8888806043536686
13,31.899999999999995,1390.0,31.899999999999995,8.086591981122659
14,39.15000000000002,410.0,39.15000000000002,5.459995753709288
15,43.1,1050.0,43.1,10.034940476141294
16,45.0,670.0,45.0,7.485000000032079
17,36.70000000010202,1190.0,36.70000000010202,9.65757391689149
18,31.749999998608562,290.0,31.749999998608562,3.98918918917651
19,37.1,1150.0,37.1,8.71500095485448
20,43.04999999999999,1030.0,43.04999999999999,10.109999986017163
21,43.6,550.0,43.6,6.165092052605413
22,32.75,1410.0,32.75,8.666984924485083
23,35.2,1250.0,35.2,9.27003370785948
24,45.1,810.0,45.1,9.12141630901287
25,43.84903100775194,1010.0,43.84903100775194,9.104999999116314
26,40.0,430.0,40.0,5.819999261120142
27,45.20000000000001,690.0,45.20000000000001,8.250569620254302
28,44.4,990.0,44.4,8.955000012564799
29,45.04999999999999,950.0,45.04999999999999,10.51499618027746
30,44.5,570.0,44.5,6.5999995022399895
31,38.45,1110.0,38.45,8.371026315789475
32,44.85,650.0,44.85,7.245000000102893
33,45.10000000000001,830.0,45.10000000000001,8.400000120025503
34,39.65,450.0,39.65,5.610000115698677
35,34.9499999999889,1290.0,34.9499999999889,9.26564516129015
36,33.04973614775726,310.0,33.04973614775726,4.184995916572421
37,45.9,710.0,45.9,7.814999797077948
38,31.900000000000013,1450.0,31.900000000000013,7.903651685393957
39,34.20000000000001,330.0,34.20000000000001,4.080000000018698
40,45.5,930.0,45.5,11.744998663971762
41,44.6,590.0,44.6,6.331161616252112
42,32.90000000005282,1350.0,32.90000000005282,8.160451616621286
43,44.70000000001968,970.0,44.70000000001968,9.72011891820781
44,26.5,210.0,26.5,2.478586956519626
45,32.3,1470.0,32.3,8.715000003185015
46,44.84898648648648,910.0,44.84898648648648,8.310018615554332
47,40.60000000000174,470.0,40.60000000000174,5.354991750472391
48,45.75,730.0,45.75,8.579997573781913
49,35.4,1230.0,35.4,8.952450592885375
50,28.15,250.0,28.15,2.8651351351336416
51,35.25,350.0,35.25,4.320060483870966
52,36.80000000001815,1170.0,36.80000000001815,10.23877358704006
53,32.2,1430.0,32.2,9.193647540836125
54,44.64999999999374,610.0,44.64999999999374,7.858235294117527
55,41.8,1090.0,41.8,9.134956043953355
56,27.45,230.0,27.45,2.7583333295478525
57,45.55,870.0,45.55,8.896186708848491
58,33.099844858156025,1370.0,33.099844858156025,8.520000006423876
59,31.25000000016798,1490.0,31.25000000016798,7.560000005846047
60,41.25,490.0,41.25,4.968367346883306
61,36.65,1130.0,36.65,7.470589888320593
62,44.95,850.0,44.95,7.785028647656344
63,46.15,750.0,46.15,8.354998831593706
64,36.45,370.0,36.45,5.1157714287038685
65,24.8,190.0,24.8,2.6106303480420747
66,44.65,630.0,44.65,7.305204968964754
67,36.400000000000006,1210.0,36.400000000000006,8.984639039230267
68,44.849999999999994,890.0,44.849999999999994,8.730000001027209
69,33.85,1310.0,33.85,11.084468084999765
70,21.25,170.0,21.25,2.5370000205068717
71,41.950000000000124,510.0,41.950000000000124,6.059737609329446
