,TimeStamp,Force(N),RPM,Volts,Amps
0,156.004,19.85,163.0,0.0171152,1.08
1,156.0122,19.85,163.0,0.0171152,1.08
2,156.0204,19.85,163.0,0.0171152,1.08
3,156.0206,19.85,163.0,0.0171152,1.125
4,156.0286,19.85,163.0,0.0171152,1.125
5,156.0288,19.85,163.0,0.0171152,1.125
6,156.0367,19.85,163.0,0.0171152,1.4549999999999998
7,156.0367,19.85,163.0,0.0171152,1.4549999999999998
8,156.045,19.85,163.0,0.0171152,1.4549999999999998
9,156.0572,20.65,163.0,0.0171152,1.4549999999999998
10,156.0574,20.65,163.0,0.0171152,1.665
11,156.0614,20.65,163.0,0.0171152,1.665
12,156.0696,20.65,163.0,0.0171152,1.665
13,156.0697,20.65,163.0,0.0171152,0.96
14,156.0737,20.65,163.0,0.0171152,0.96
15,156.0819,20.65,163.0,0.0171152,0.96
16,156.0848,20.65,163.0,0.0171152,1.05
17,156.0901,20.65,163.0,0.0171152,1.05
18,156.0982,20.65,163.0,0.0171152,1.05
19,156.1167,20.65,163.0,0.0171152,1.2449999999999999
20,156.1169,20.65,163.0,0.0171152,1.2449999999999999
21,156.117,20.65,163.0,0.0171152,1.2449999999999999
22,156.1229,20.65,163.0,0.0171152,1.2449999999999999
23,156.1311,20.65,163.0,0.0171152,1.2449999999999999
24,156.1327,20.65,163.0,0.0171152,1.515
25,156.1393,20.65,163.0,0.0171152,1.515
26,156.1474,20.65,163.0,0.0171152,1.515
27,156.1486,20.65,163.0,0.0171152,1.5
28,156.1555,20.65,163.0,0.0171152,1.5
29,156.1638,20.65,163.0,0.0171152,1.5
30,156.1646,20.65,163.0,0.0171152,1.4849999999999999
31,156.172,20.65,163.0,0.0171152,1.4849999999999999
32,156.1801,20.65,163.0,0.0171152,1.4849999999999999
33,156.1806,20.65,163.0,0.0171152,1.41
34,156.1883,20.65,163.0,0.0171152,1.41
35,156.2015,21.25,163.0,0.0171152,1.41
36,156.2127,21.25,163.0,0.0171152,1.905
37,156.2129,21.25,163.0,0.0171152,1.905
38,156.2129,21.25,163.0,0.0171152,1.905
39,156.2211,21.25,163.0,0.0171152,1.905
40,156.2287,21.25,163.0,0.0171152,1.815
41,156.2293,21.25,163.0,0.0171152,1.815
42,156.2375,21.25,163.0,0.0171152,1.815
43,156.2446,21.25,163.0,0.0171152,1.575
44,156.2457,21.25,163.0,0.0171152,1.575
45,156.2539,21.25,163.0,0.0171152,1.575
46,156.2607,21.25,163.0,0.0171152,1.9649999999999999
47,156.2621,21.25,163.0,0.0171152,1.9649999999999999
48,156.2703,21.25,163.0,0.0171152,1.9649999999999999
49,156.2766,21.25,163.0,0.0171152,2.505
50,156.2784,21.25,163.0,0.0171152,2.505
51,156.2829,21.25,163.0,0.0171152,2.505
52,156.2867,21.25,163.0,0.0171152,2.505
53,156.3087,21.25,163.0,0.0171152,2.385
54,156.3089,21.25,185.0,0.0171152,2.385
55,156.309,21.25,185.0,0.0171152,2.385
56,156.3113,21.25,185.0,0.0171152,2.385
57,156.3194,21.25,185.0,0.0171152,2.385
58,156.3275,21.25,185.0,0.0171152,2.385
59,156.3277,21.25,185.0,0.0171152,2.385
60,156.3316,21.25,185.0,0.0171152,2.385
61,156.3399,21.25,185.0,0.0171152,2.385
62,156.3407,21.25,185.0,0.0171152,2.58
63,156.3482,21.25,185.0,0.0171152,2.58
64,156.3564,21.25,185.0,0.0171152,2.58
65,156.3567,21.25,185.0,0.0171152,2.3249999999999997
66,156.373,23.7,185.0,0.0171152,2.3249999999999997
67,156.3732,23.7,185.0,0.0171152,2.745
68,156.3809,23.7,185.0,0.0171152,2.745
69,156.4047,23.7,185.0,0.0171152,2.565
70,156.4048,23.7,185.0,0.0171152,2.565
71,156.4049,23.7,185.0,0.0171152,2.565
72,156.4053,23.7,185.0,0.0171152,2.565
73,156.4136,23.7,185.0,0.0171152,2.565
74,156.4218,23.7,185.0,0.0171152,2.565
75,156.4219,23.7,185.0,0.0171152,2.385
76,156.43,23.7,185.0,0.0171152,2.385
77,156.4341,23.7,185.0,0.0171152,2.385
78,156.4366,23.7,185.0,0.0171152,2.34
79,156.4423,23.7,185.0,0.0171152,2.34
80,156.4505,23.7,185.0,0.0171152,2.34
81,156.4526,23.7,185.0,0.0171152,2.1149999999999998
82,156.4586,23.7,185.0,0.0171152,2.1149999999999998
83,156.4729,24.8,185.0,0.0171152,2.1149999999999998
84,156.4731,24.8,185.0,0.0171152,2.265
85,156.4751,24.8,185.0,0.0171152,2.265
86,156.4833,24.8,185.0,0.0171152,2.265
87,156.5007,24.8,185.0,0.0171152,2.3249999999999997
88,156.5009,24.8,185.0,0.0171152,2.3249999999999997
