,Force(N),RPM,Volts,Amps
0,6.099999999999999,290.0,6.099999999999999,0.4499999999988778
1,6.1,430.0,6.1,1.4908696729449162
2,0.1,150.0,0.1,-0.014999999999999998
3,6.1,230.0,6.1,1.6301286173633442
4,6.1,470.0,6.1,1.1890909085325296
5,0.10000000000000002,10.0,0.10000000000000002,0.2850000012411
6,6.1,370.0,6.1,0.6910227272727152
7,6.099999999999999,210.0,6.099999999999999,0.570000436528731
8,0.1,110.0,0.1,-0.015
9,0.1,50.0,0.1,-0.015
10,6.1000000000000005,350.0,6.1000000000000005,1.1099999698283662
11,6.1,270.0,6.1,0.48000029510130626
12,6.1,310.0,6.1,0.6149999945199774
13,6.1,410.0,6.1,1.394985997004541
14,6.1,550.0,6.1,0.7049996254793923
15,6.1,510.0,6.1,0.9480006449973027
16,6.1,250.0,6.1,0.09005263157894734
17,6.1000000000000005,530.0,6.1000000000000005,0.8245081979190099
18,6.1,330.0,6.1,0.7949999083770833
19,6.099999999999999,190.0,6.099999999999999,1.230266666660655
20,6.1,390.0,6.1,0.9600919732441165
