,Force(N),RPM,Volts,Amps
0,47.95,770.0,47.95,3.019019768064458e-30
1,33.6,1110.0,33.6,0.8405172419408872
2,23.299999999999997,1030.0,23.299999999999997,0.014999999999867617
3,0.6,650.0,0.6,2.928344329259036e-29
4,11.100000000000058,1090.0,11.100000000000058,0.8849999999999999
5,27.15,270.0,27.15,3.6301394107178164
6,0.6000000000021032,530.0,0.6000000000021032,4.712551175522047e-13
7,25.899999999999025,1070.0,25.899999999999025,0.390000048181182
8,0.3,790.0,0.3,2.1148438041440116e-45
9,25.899999999999995,1050.0,25.899999999999995,6.047870352162887e-11
10,32.39999999999885,410.0,32.39999999999885,6.030273962451158
11,4.6499999999999995,670.0,4.6499999999999995,0.014999999999999142
12,28.15,290.0,28.15,5.6145499999848845
13,32.35,390.0,32.35,5.925922987623551
14,0.6,550.0,0.6,4.23728813559322e-06
15,47.949999999999996,730.0,47.949999999999996,0.014999999976821186
16,0.29999999999999993,810.0,0.29999999999999993,3.1708448168660293e-07
17,23.3,1010.0,23.3,0.015000000000000001
18,32.1,430.0,32.1,6.370714285699387
19,4.65,690.0,4.65,1.0752533803281328e-07
20,31.8,350.0,31.8,5.498001534180129
21,6.550000000000813,950.0,6.550000000000813,0.01500000000004083
22,33.64999999998734,570.0,33.64999999998734,6.134998100965341
23,0.30000000000000016,830.0,0.30000000000000016,2.51371253631816e-21
24,30.65067729083665,450.0,30.65067729083665,5.67
25,30.85,310.0,30.85,5.4795461571358
26,47.95,710.0,47.95,0.014999995273717901
27,12.6,970.0,12.6,0.01499999998601309
28,6.55,930.0,6.55,0.014995462822198304
29,0.6000000000068478,590.0,0.6000000000068478,0.014988938053097344
30,24.8,210.0,24.8,3.3900024665743373
31,5.85,910.0,5.85,2.1730253197209273e-18
32,31.1,470.0,31.1,6.209282115869017
33,18.449999985546864,90.0,18.449999985546864,1.2449679851398447
34,26.4,250.0,26.4,3.1950001218595068
35,12.600000027149603,990.0,12.600000027149603,1.2906447917843227e-07
36,23.650000000000002,610.0,23.650000000000002,0.014999999908810737
37,6.85,870.0,6.85,0.014997297297297298
38,32.64999999999994,490.0,32.64999999999994,7.96505772933746
39,6.8500000000000005,850.0,6.8500000000000005,0.014999999999999998
40,47.949999999999996,750.0,47.949999999999996,0.014999999999999998
41,31.0,370.0,31.0,7.184999828733104
42,24.949999999999886,190.0,24.949999999999886,3.750202039812994
43,23.6499816574357,630.0,23.6499816574357,0.014571428956479953
44,5.85,890.0,5.85,0.014999990633763758
45,20.5,170.0,20.5,2.590645290270937
46,32.65,510.0,32.65,7.246497937973638
