,TimeStamp,Force(N),RPM,Volts,Amps
0,145.0036,2.1,93.0,0.0171152,4.47
1,145.0076,2.1,93.0,0.0171152,4.47
2,145.0158,2.1,93.0,0.0171152,4.47
3,145.0196,2.1,93.0,0.0171152,4.095
4,145.024,2.1,93.0,0.0171152,4.095
5,145.0321,2.1,93.0,0.0171152,4.095
6,145.0404,2.1,93.0,0.0171152,4.095
7,145.0486,2.1,93.0,0.0171152,4.095
8,145.0516,2.1,93.0,0.0171152,4.2749999999999995
9,145.0527,2.1,93.0,0.0171152,4.2749999999999995
10,145.0608,2.1,93.0,0.0171152,4.2749999999999995
11,145.0676,2.1,93.0,0.0171152,4.095
12,145.069,2.1,93.0,0.0171152,4.095
13,145.0772,2.1,93.0,0.0171152,4.095
14,145.0835,2.1,93.0,0.0171152,3.945
15,145.0854,2.1,93.0,0.0171152,3.945
16,145.0936,2.1,93.0,0.0171152,3.945
17,145.0995,2.1,93.0,0.0171152,4.035
18,145.1018,2.1,93.0,0.0171152,4.035
19,145.1157,7.65,93.0,0.0171152,4.035
20,145.1163,7.65,93.0,0.0171152,3.645
21,145.1182,7.65,93.0,0.0171152,3.645
22,145.1265,7.65,93.0,0.0171152,3.645
23,145.1308,7.65,93.0,0.0171152,3.645
24,145.1346,7.65,93.0,0.0171152,3.645
25,145.1428,7.65,93.0,0.0171152,3.645
26,145.1476,7.65,93.0,0.0171152,5.1
27,145.1509,7.65,93.0,0.0171152,5.1
28,145.1592,7.65,93.0,0.0171152,5.1
29,145.1636,7.65,93.0,0.0171152,4.425
30,145.1673,7.65,93.0,0.0171152,4.425
31,145.1755,7.65,93.0,0.0171152,4.425
32,145.1796,7.65,93.0,0.0171152,5.085
33,145.1837,7.65,93.0,0.0171152,5.085
34,145.1919,7.65,93.0,0.0171152,5.085
35,145.1955,7.65,93.0,0.0171152,4.59
36,145.2001,7.65,93.0,0.0171152,4.59
37,145.2083,7.65,93.0,0.0171152,4.59
38,145.2115,7.65,93.0,0.0171152,4.845
39,145.2165,7.65,93.0,0.0171152,4.845
40,145.2246,7.65,93.0,0.0171152,4.845
41,145.2328,7.65,93.0,0.0171152,4.845
42,145.2414,9.4,93.0,0.0171152,4.845
43,145.2415,9.4,93.0,0.0171152,4.845
44,145.2436,9.4,93.0,0.0171152,3.96
45,145.2493,9.4,93.0,0.0171152,3.96
46,145.2574,9.4,93.0,0.0171152,3.96
47,145.2596,9.4,93.0,0.0171152,3.645
48,145.2656,9.4,93.0,0.0171152,3.645
49,145.2697,9.4,93.0,0.0171152,3.645
50,145.2756,9.4,93.0,0.0171152,3.9299999999999997
51,145.2779,9.4,93.0,0.0171152,3.9299999999999997
52,145.2861,9.4,93.0,0.0171152,3.9299999999999997
53,145.2915,9.4,93.0,0.0171152,3.945
54,145.2943,9.4,93.0,0.0171152,3.945
55,145.3025,9.4,93.0,0.0171152,3.945
56,145.3076,9.4,93.0,0.0171152,4.14
57,145.3106,9.4,3.0,0.0171152,4.14
58,145.3188,9.4,3.0,0.0171152,4.14
59,145.3271,9.4,3.0,0.0171152,4.14
60,145.3352,9.4,3.0,0.0171152,4.14
61,145.3435,9.4,3.0,0.0171152,4.14
62,145.3436,9.4,3.0,0.0171152,5.1
63,145.3475,9.4,3.0,0.0171152,5.1
64,145.3555,9.4,3.0,0.0171152,3.09
65,145.3557,9.4,3.0,0.0171152,3.09
66,145.3639,9.4,3.0,0.0171152,3.09
67,145.3716,9.4,3.0,0.0171152,3.36
68,145.3721,9.4,3.0,0.0171152,3.36
69,145.3827,10.35,3.0,0.0171152,3.36
70,145.3828,10.35,3.0,0.0171152,3.36
71,145.3848,10.35,3.0,0.0171152,3.36
72,145.3876,10.35,3.0,0.0171152,2.685
73,145.3885,10.35,3.0,0.0171152,2.685
74,145.3967,10.35,3.0,0.0171152,2.685
75,145.4049,10.35,3.0,0.0171152,2.685
76,145.405,10.35,3.0,0.0171152,2.415
77,145.409,10.35,3.0,0.0171152,2.415
78,145.4171,10.35,3.0,0.0171152,2.415
79,145.4253,10.35,3.0,0.0171152,2.415
80,145.4335,10.35,3.0,0.0171152,2.415
