,Force(N),RPM,Volts,Amps
0,45.25,385.0,45.25,6.359117647058446
1,52.45,825.0,52.45,10.157062482612325
2,49.25,515.0,49.25,7.665000000587714
3,51.95,645.0,51.95,9.389974295198284
4,55.0,775.0,55.0,12.165181483172498
5,48.5,925.0,48.5,8.880018704839465
6,36.95,265.0,36.95,3.660010141989613
7,48.3,935.0,48.3,8.55007774891202
8,44.6500000050088,395.0,44.6500000050088,6.299444444605442
9,49.15,525.0,49.15,7.8000000267143985
10,52.25,655.0,52.25,9.899995466052065
11,50.45000001989432,895.0,50.45000001989432,9.585261597062352
12,55.0,785.0,55.0,11.520017551882495
13,38.39430379746835,275.0,38.39430379746835,4.079999999997565
14,44.65,405.0,44.65,7.245555638559868
15,50.0,535.0,50.0,9.059984171317963
16,55.0,665.0,55.0,9.88690909000642
17,55.0,795.0,55.0,11.14583333319927
18,38.05,285.0,38.05,4.305003759398496
19,45.95000000000001,415.0,45.95000000000001,6.42124986472722
20,51.14974398361495,545.0,51.14974398361495,8.939997041120266
21,55.0,675.0,55.0,10.229999512987014
22,55.0,805.0,55.0,10.275007633082575
23,52.25,845.0,52.25,10.3952226620783
24,38.95,295.0,38.95,5.008783784035164
25,45.500000000000014,425.0,45.500000000000014,6.0775962600423
26,50.60000000000001,555.0,50.60000000000001,8.411538461537715
27,55.0,685.0,55.0,10.46895569510218
28,55.0,815.0,55.0,10.573611081467051
29,50.300000000000004,905.0,50.300000000000004,9.22422408784519
30,40.55,305.0,40.55,6.509999999717884
31,45.8,435.0,45.8,6.195000498306158
32,51.349999999999994,885.0,51.349999999999994,9.960333333215678
33,50.95,565.0,50.95,8.69999999999646
34,55.0,695.0,55.0,9.844392855308174
35,31.84999999999999,185.0,31.84999999999999,3.1753844899620125
36,40.35,315.0,40.35,6.105284087222816
37,46.05,445.0,46.05,6.359758064915862
38,51.39999933763868,575.0,51.39999933763868,10.259972727272736
39,55.0,705.0,55.0,11.099276315792793
40,47.95000000000001,955.0,47.95000000000001,8.862857214476701
41,52.39999999999999,835.0,52.39999999999999,11.14413414861837
42,42.05,325.0,42.05,6.200625191170502
43,46.69995520716685,455.0,46.69995520716685,7.142684210525692
44,51.3,585.0,51.3,9.989909092022993
45,55.0,715.0,55.0,10.75498485903237
46,31.5,205.0,31.5,2.84999275395657
47,42.5,335.0,42.5,6.04227252872014
48,47.05,465.0,47.05,7.109993230174316
49,52.150000000000006,855.0,52.150000000000006,9.889903802290148
50,51.699999999999996,595.0,51.699999999999996,8.715082791226072
51,55.0,725.0,55.0,10.304999995790725
52,32.99999999999999,215.0,32.99999999999999,2.969999510251973
53,51.60041666666667,875.0,51.60041666666667,10.080599061265309
54,43.05,345.0,43.05,6.11998051948052
55,47.05,475.0,47.05,7.544953183753822
56,49.60000000011912,915.0,49.60000000011912,9.08997358304416
57,51.79999999999999,605.0,51.79999999999999,10.499911769711154
58,53.05000000154461,735.0,53.05000000154461,10.023078947368422
59,33.29999999999999,225.0,33.29999999999999,2.84989761097344
60,44.4,355.0,44.4,6.1950001229588825
61,48.399999999999835,485.0,48.399999999999835,7.248999869958734
62,47.600000000002225,945.0,47.600000000002225,9.316630434782603
63,51.99978991596638,615.0,51.99978991596638,10.754969051111095
64,52.95,745.0,52.95,9.528952702767839
65,32.85,235.0,32.85,3.3299997272223667
66,45.15,365.0,45.15,6.464999990167363
67,48.65,495.0,48.65,7.185122767856927
68,52.099999999999994,625.0,52.099999999999994,9.77770833339587
69,55.0,755.0,55.0,12.855000000000011
70,31.9,245.0,31.9,2.250241935483256
71,45.0,375.0,45.0,5.877672413793135
72,48.69999999999993,505.0,48.69999999999993,8.232068965517241
73,52.050000000000004,635.0,52.050000000000004,10.079928180545842
74,51.85,865.0,51.85,11.189919355034332
75,55.0,765.0,55.0,12.450002060385836
76,35.7,255.0,35.7,3.539998690778181
