,Force(N),RPM,Volts,Amps
0,49.20000000000001,450.0,49.20000000000001,8.693999997295242
1,50.09999999895294,470.0,50.09999999895294,8.57591097060827
2,13.5,70.0,13.5,0.405000076606437
3,21.95,10.0,21.95,1.1250511510730996
4,55.0,610.0,55.0,10.831415265089433
5,37.64999999999999,270.0,37.64999999999999,4.589999950948632
6,34.19999998499432,210.0,34.19999998499432,3.8400227272728236
7,55.0,590.0,55.0,0.39733997752739814
8,23.4,150.0,23.4,1.574999879992319
9,46.0,410.0,46.0,5.940123456790015
10,55.0,570.0,55.0,12.0166672648226
11,43.3,350.0,43.3,5.804993550058288
12,55.0,650.0,55.0,0.3901973684210825
13,38.9,290.0,38.9,3.8677433656468496
14,46.35000000000001,390.0,46.35000000000001,5.685783132574095
15,55.0,550.0,55.0,12.921147554437082
16,50.099999999999994,490.0,50.099999999999994,7.861214293776018
17,55.0,630.0,55.0,9.495102063285293
18,55.0,530.0,55.0,9.060000000000361
19,47.6,430.0,47.6,10.679991563333552
20,44.3,370.0,44.3,5.641824324324313
21,28.65,190.0,28.65,4.0497431859108595
22,40.15,310.0,40.15,3.7050169423958543
23,34.599999999999994,250.0,34.599999999999994,3.3009668989562395
24,42.0,330.0,42.0,5.294655963302752
25,25.4,170.0,25.4,1.9949780824431036
26,50.800000000000004,510.0,50.800000000000004,7.5906896599437115
