,TimeStamp,Force(N),RPM,Volts,Amps
0,16.0712,0.0,117.0,0.0171152,1.08
1,16.0795,0.0,117.0,0.0171152,1.08
2,16.0876,0.0,117.0,0.0171152,1.08
3,16.0894,0.0,117.0,0.0171152,1.05
4,16.0958,0.0,117.0,0.0171152,1.05
5,16.1041,0.0,117.0,0.0171152,1.05
6,16.1057,0.0,117.0,0.0171152,0.825
7,16.1125,0.0,117.0,0.0171152,0.825
8,16.1165,0.0,117.0,0.0171152,0.825
9,16.1215,0.0,117.0,0.0171152,0.36
10,16.1246,0.0,117.0,0.0171152,0.36
11,16.1328,0.0,117.0,0.0171152,0.36
12,16.1375,0.0,117.0,0.0171152,0.345
13,16.1409,0.0,117.0,0.0171152,0.345
14,16.1491,0.0,117.0,0.0171152,0.345
15,16.1566,0.0,117.0,0.0171152,0.345
16,16.1569,0.0,117.0,0.0171152,0.36
17,16.1574,0.0,117.0,0.0171152,0.36
18,16.1655,0.0,117.0,0.0171152,0.36
19,16.1737,0.0,117.0,0.0171152,0.36
20,16.1818,0.0,117.0,0.0171152,0.36
21,16.1854,0.0,117.0,0.0171152,0.495
22,16.19,0.0,117.0,0.0171152,0.495
23,16.1982,0.0,117.0,0.0171152,0.495
24,16.2015,0.0,117.0,0.0171152,0.345
25,16.2024,0.0,117.0,0.0171152,0.345
26,16.2175,0.1,117.0,0.0171152,0.345
27,16.2177,0.1,117.0,0.0171152,0.39
28,16.2188,0.1,117.0,0.0171152,0.39
29,16.2269,0.1,117.0,0.0171152,0.39
30,16.2335,0.1,117.0,0.0171152,0.315
31,16.2351,0.1,117.0,0.0171152,0.315
32,16.2434,0.1,117.0,0.0171152,0.315
33,16.2495,0.1,117.0,0.0171152,0.345
34,16.2515,0.1,117.0,0.0171152,0.345
35,16.2597,0.1,117.0,0.0171152,0.345
36,16.2679,0.1,117.0,0.0171152,0.345
37,16.276,0.1,117.0,0.0171152,0.345
38,16.2843,0.1,117.0,0.0171152,0.345
39,16.2846,0.1,117.0,0.0171152,0.315
40,16.2925,0.1,117.0,0.0171152,0.315
41,16.2975,0.1,117.0,0.0171152,0.27
42,16.3006,0.1,117.0,0.0171152,0.27
43,16.3088,0.1,117.0,0.0171152,0.27
44,16.3134,0.1,117.0,0.0171152,0.285
45,16.317,0.1,117.0,0.0171152,0.285
46,16.3252,0.1,117.0,0.0171152,0.285
47,16.3294,0.1,117.0,0.0171152,0.255
48,16.3334,0.1,117.0,0.0171152,0.255
49,16.3416,0.1,117.0,0.0171152,0.255
50,16.3454,0.1,117.0,0.0171152,0.27
51,16.3498,0.1,117.0,0.0171152,0.27
52,16.358,0.1,117.0,0.0171152,0.27
53,16.3776,0.1,117.0,0.0171152,0.285
54,16.3778,0.1,117.0,0.0171152,0.285
55,16.3781,0.1,117.0,0.0171152,0.285
56,16.3827,0.1,117.0,0.0171152,0.285
57,16.3909,0.1,117.0,0.0171152,0.285
58,16.3934,0.1,117.0,0.0171152,0.27
59,16.3989,0.1,181.0,0.0171152,0.27
60,16.4063,0.1,181.0,0.0171152,0.27
61,16.4071,0.1,181.0,0.0171152,0.27
62,16.4094,0.1,181.0,0.0171152,0.315
63,16.4153,0.1,181.0,0.0171152,0.315
64,16.4236,0.1,181.0,0.0171152,0.315
65,16.4255,0.1,181.0,0.0171152,0.315
66,16.4317,0.1,181.0,0.0171152,0.315
67,16.4401,0.1,181.0,0.0171152,0.315
68,16.4415,0.1,181.0,0.0171152,0.345
69,16.444,0.1,181.0,0.0171152,0.345
70,16.4522,0.1,181.0,0.0171152,0.345
71,16.4574,0.1,181.0,0.0171152,0.315
72,16.4603,0.1,181.0,0.0171152,0.315
73,16.4685,0.1,181.0,0.0171152,0.315
74,16.479,0.5,181.0,0.0171152,0.315
75,16.4793,0.5,181.0,0.0171152,0.315
76,16.485,0.5,181.0,0.0171152,0.315
77,16.4895,0.5,181.0,0.0171152,0.32999999999999996
78,16.4931,0.5,181.0,0.0171152,0.32999999999999996
79,16.5014,0.5,181.0,0.0171152,0.32999999999999996
80,16.5054,0.5,181.0,0.0171152,0.40499999999999997
81,16.5096,0.5,181.0,0.0171152,0.40499999999999997
