,TimeStamp,Force(N),RPM,Volts,Amps
0,56.0039,18.6,301.0,0.0171152,1.2449999999999999
1,56.007,18.6,301.0,0.0171152,1.2449999999999999
2,56.0152,18.6,301.0,0.0171152,1.2449999999999999
3,56.0233,18.6,301.0,0.0171152,1.2449999999999999
4,56.0316,18.6,301.0,0.0171152,1.2449999999999999
5,56.0358,18.6,301.0,0.0171152,1.3499999999999999
6,56.0397,18.6,301.0,0.0171152,1.3499999999999999
7,56.0479,18.6,301.0,0.0171152,1.3499999999999999
8,56.0585,18.4,301.0,0.0171152,1.3499999999999999
9,56.0589,18.4,301.0,0.0171152,1.53
10,56.0645,18.4,301.0,0.0171152,1.53
11,56.0678,18.4,301.0,0.0171152,1.1099999999999999
12,56.0725,18.4,301.0,0.0171152,1.1099999999999999
13,56.0807,18.4,301.0,0.0171152,1.1099999999999999
14,56.0838,18.4,301.0,0.0171152,1.29
15,56.0889,18.4,301.0,0.0171152,1.29
16,56.0971,18.4,301.0,0.0171152,1.29
17,56.0999,18.4,301.0,0.0171152,1.305
18,56.1052,18.4,301.0,0.0171152,1.305
19,56.1134,18.4,301.0,0.0171152,1.305
20,56.1216,18.4,301.0,0.0171152,1.305
21,56.1299,18.4,301.0,0.0171152,1.305
22,56.1318,18.4,301.0,0.0171152,1.17
23,56.138,18.4,301.0,0.0171152,1.17
24,56.1462,18.4,301.0,0.0171152,1.17
25,56.1478,18.4,301.0,0.0171152,1.4849999999999999
26,56.1544,18.4,301.0,0.0171152,1.4849999999999999
27,56.1627,18.4,301.0,0.0171152,1.4849999999999999
28,56.1638,18.4,301.0,0.0171152,1.665
29,56.1709,18.4,301.0,0.0171152,1.665
30,56.179,18.4,301.0,0.0171152,1.665
31,56.1801,18.4,301.0,0.0171152,1.395
32,56.1872,18.4,301.0,0.0171152,1.395
33,56.1956,18.4,294.0,0.0171152,1.395
34,56.1958,18.4,294.0,0.0171152,1.23
35,56.1995,18.4,294.0,0.0171152,1.23
36,56.2077,18.4,294.0,0.0171152,1.23
37,56.2109,18.4,294.0,0.0171152,1.23
