,TimeStamp,Force(N),RPM,Volts,Amps
0,56.0828,6.55,93.0,0.0171152,0.735
1,56.0829,6.55,93.0,0.0171152,0.6749999999999999
2,56.0909,6.55,93.0,0.0171152,0.6749999999999999
3,56.1029,17.3,93.0,0.0171152,0.6749999999999999
4,56.103,17.3,93.0,0.0171152,0.63
5,56.1074,17.3,93.0,0.0171152,0.63
6,56.1151,17.3,93.0,0.0171152,0.51
7,56.1156,17.3,93.0,0.0171152,0.51
8,56.1238,17.3,93.0,0.0171152,0.51
9,56.131,17.3,93.0,0.0171152,0.705
10,56.1319,17.3,93.0,0.0171152,0.705
11,56.1401,17.3,93.0,0.0171152,0.705
12,56.1471,17.3,93.0,0.0171152,0.84
13,56.1483,17.3,93.0,0.0171152,0.84
14,56.1565,17.3,93.0,0.0171152,0.84
15,56.1647,17.3,93.0,0.0171152,0.84
16,56.1688,17.3,93.0,0.0171152,0.84
17,56.177,17.3,93.0,0.0171152,0.84
18,56.178999999999995,17.3,93.0,0.0171152,0.99
19,56.1851,17.3,93.0,0.0171152,0.99
20,56.1933,17.3,93.0,0.0171152,0.99
21,56.195,17.3,93.0,0.0171152,1.095
22,56.2015,17.3,93.0,0.0171152,1.095
23,56.2098,17.3,93.0,0.0171152,1.095
24,56.211000000000006,17.3,93.0,0.0171152,1.275
25,56.2179,17.3,93.0,0.0171152,1.275
26,56.2262,17.3,93.0,0.0171152,1.275
27,56.227,17.3,93.0,0.0171152,1.26
28,56.2343,17.3,93.0,0.0171152,1.26
29,56.2426,17.3,93.0,0.0171152,1.26
30,56.2472,18.2,93.0,0.0171152,1.26
31,56.2507,18.2,93.0,0.0171152,1.2449999999999999
32,56.2548,18.2,93.0,0.0171152,1.2449999999999999
33,56.2751,18.2,93.0,0.0171152,1.365
34,56.2752,18.2,93.0,0.0171152,1.365
35,56.2752,18.2,93.0,0.0171152,1.365
36,56.2794,18.2,93.0,0.0171152,1.365
37,56.2875,18.2,93.0,0.0171152,1.365
38,56.291000000000004,18.2,93.0,0.0171152,1.305
39,56.2957,18.2,93.0,0.0171152,1.305
40,56.303999999999995,18.2,93.0,0.0171152,1.305
41,56.306999999999995,18.2,93.0,0.0171152,1.005
42,56.3121,18.2,93.0,0.0171152,1.005
43,56.3203,18.2,93.0,0.0171152,1.005
44,56.3229,18.2,93.0,0.0171152,1.185
45,56.3253,18.2,93.0,0.0171152,1.185
46,56.3285,18.2,93.0,0.0171152,1.185
47,56.3366,18.2,93.0,0.0171152,1.185
48,56.3389,18.2,93.0,0.0171152,1.155
49,56.3449,18.2,93.0,0.0171152,1.155
50,56.3531,18.2,93.0,0.0171152,1.155
51,56.3714,18.2,93.0,0.0171152,1.005
52,56.3719,18.2,93.0,0.0171152,1.005
53,56.3721,18.2,93.0,0.0171152,1.005
54,56.3778,18.2,93.0,0.0171152,1.005
55,56.3859,18.2,93.0,0.0171152,1.005
56,56.387,18.2,93.0,0.0171152,0.8999999999999999
57,56.3941,18.2,93.0,0.0171152,0.8999999999999999
58,56.4022,18.2,93.0,0.0171152,0.8999999999999999
59,56.403,18.2,93.0,0.0171152,0.96
60,56.4104,18.2,93.0,0.0171152,0.96
61,56.4186,18.2,93.0,0.0171152,0.96
62,56.4271,18.45,93.0,0.0171152,0.96
63,56.4272,18.45,93.0,0.0171152,1.1099999999999999
64,56.4351,18.45,93.0,0.0171152,1.2449999999999999
65,56.4352,18.45,93.0,0.0171152,1.2449999999999999
66,56.4432,18.45,166.0,0.0171152,1.2449999999999999
67,56.451,18.45,166.0,0.0171152,1.3199999999999998
68,56.4514,18.45,166.0,0.0171152,1.3199999999999998
69,56.4596,18.45,166.0,0.0171152,1.3199999999999998
70,56.4678,18.45,166.0,0.0171152,1.3199999999999998
71,56.4759,18.45,166.0,0.0171152,1.3199999999999998
72,56.4829,18.45,166.0,0.0171152,1.4549999999999998
73,56.4841,18.45,166.0,0.0171152,1.4549999999999998
74,56.4925,18.45,166.0,0.0171152,1.4549999999999998
