,Force(N),RPM,Volts,Amps
0,8.75,2015.0,8.75,3.3890833333333332
1,10.400000000000299,1025.0,10.400000000000299,1.589802567126738
2,10.7,515.0,10.7,1.0800010319799356
3,8.400000310098672,1935.0,8.400000310098672,3.1950000116287045
4,9.8,1285.0,9.8,1.9800000134784579
5,11.2,775.0,11.2,1.424999128935746
6,9.650000000057403,1545.0,9.650000000057403,2.3549999183597654
7,10.6,1035.0,10.6,1.5750456620505242
8,10.8,525.0,10.8,1.0671424394319151
9,8.75000000000001,1995.0,8.75000000000001,3.419999916397062
10,9.750058823529411,1295.0,9.750058823529411,1.770000032512774
11,11.25,785.0,11.25,1.755000057918597
12,9.75,1555.0,9.75,2.325
13,10.65,1045.0,10.65,1.5150001205857986
14,11.099425287356322,535.0,11.099425287356322,1.139999999993384
15,9.8,1305.0,9.8,3.134970588873841
16,11.15,795.0,11.15,1.5450000002764648
17,9.45,1565.0,9.45,2.4750637747232704
18,10.4,1055.0,10.4,1.5300004759084007
19,9.049999996589618,1955.0,9.049999996589618,3.2849999874157505
20,11.1,545.0,11.1,1.1714285714087143
21,9.8,1315.0,9.8,3.0166666666666666
22,11.149997469635627,805.0,11.149997469635627,1.362003795545601
23,8.199945054945054,1885.0,8.199945054945054,3.0750033768497054
24,9.799999999999999,1575.0,9.799999999999999,2.89373240079862
25,10.5,1065.0,10.5,1.7262650582002834
26,8.9,1855.0,8.9,3.555499914234967
27,10.95,555.0,10.95,1.1849979255344967
28,8.902857142857144,1835.0,8.902857142857144,4.225720238095239
29,9.8,1325.0,9.8,2.5340618130968924
30,11.15,815.0,11.15,1.5898976109215017
31,8.400000000044258,1945.0,8.400000000044258,3.196321858350732
32,9.300000000098443,1585.0,9.300000000098443,2.650501419103937
33,9.25,1775.0,9.25,2.8205198019059385
34,10.4,1075.0,10.4,1.8750000125050534
35,11.149999999999999,565.0,11.149999999999999,1.215
36,9.550000000963543,1335.0,9.550000000963543,2.3252142875725466
37,8.750000000000025,1715.0,8.750000000000025,2.834892648364252
38,11.15,825.0,11.15,1.3349999002324147
39,8.750396825396827,2005.0,8.750396825396827,3.34594494047619
40,9.3,1595.0,9.3,2.580039441396166
41,10.250000000029534,1085.0,10.250000000029534,1.7099890399250917
42,9.6,1655.0,9.6,2.6699992715617715
43,11.15,575.0,11.15,1.5166216310892024
44,9.15002564102564,1345.0,9.15002564102564,2.1450000057008207
45,11.05,835.0,11.05,1.72500000034987
46,9.300000000521885,1605.0,9.300000000521885,2.612205828438558
47,10.349999867577731,1095.0,10.349999867577731,2.1901290319751294
48,11.15,585.0,11.15,1.4995098476975781
49,9.8498903508772,1355.0,9.8498903508772,1.9949994873547512
50,11.049999999999999,845.0,11.049999999999999,1.6648913043478304
51,9.8,1615.0,9.8,2.7449987981411232
52,10.35,1105.0,10.35,1.9499206361925145
53,11.15,595.0,11.15,1.2870003871888656
54,9.699999999999998,1365.0,9.699999999999998,2.055000614401562
55,11.05,855.0,11.05,1.335000678732898
56,9.150000000013426,1665.0,9.150000000013426,2.636842589038816
57,9.3,1625.0,9.3,2.5797169789986025
58,10.149999999999999,1115.0,10.149999999999999,1.6800001841817964
59,11.2,605.0,11.2,1.0644230953921587
60,9.7,1375.0,9.7,2.0850000000815414
