,Force(N),RPM,Volts,Amps
0,0.0,230.0,0.0,0.6
1,0.0,450.0,0.0,0.6
2,0.0,630.0,0.0,0.6149999696485919
3,0.0,710.0,0.0,0.6148790322580692
4,0.0,650.0,0.0,0.6149859943977706
5,0.0,290.0,0.0,0.6
6,0.0,590.0,0.0,0.6149593495934959
7,0.0,190.0,0.0,0.6
8,0.0,530.0,0.0,0.6148979591839075
9,0.0,90.0,0.0,0.6
10,0.0,270.0,0.0,0.5999999999999999
11,0.0,470.0,0.0,0.6
12,0.0,150.0,0.0,0.6000000000004725
13,0.0,410.0,0.0,0.5999999999999999
14,0.0,250.0,0.0,0.6
15,0.0,350.0,0.0,0.5999999999999999
16,0.0,130.0,0.0,0.6
17,0.0,610.0,0.0,0.6149999629750303
18,0.0,50.0,0.0,0.6
19,0.0,390.0,0.0,0.6
20,0.0,550.0,0.0,0.615
21,0.0,210.0,0.0,0.6
22,0.0,490.0,0.0,0.615
23,0.0,110.0,0.0,0.6
24,0.0,690.0,0.0,0.6149999812110598
25,0.0,430.0,0.0,0.6000007598784173
26,0.0,370.0,0.0,0.6000000000001421
27,0.0,30.0,0.0,0.5850000349097819
28,0.0,670.0,0.0,0.6149999999954009
29,0.0,310.0,0.0,0.6
30,0.0,170.0,0.0,0.5999999999999999
31,0.0,570.0,0.0,0.6000000013286029
32,0.0,10.0,0.0,0.6
33,0.0,70.0,0.0,0.5999999999999999
34,0.0,330.0,0.0,0.5999999999999999
35,0.0,510.0,0.0,0.6149996212411079
