,Force(N),RPM,Volts,Amps
0,30.849999999999998,750.0,30.849999999999998,6.5918184994954
1,31.650000000000002,450.0,31.650000000000002,6.358992537316741
2,31.25,770.0,31.25,6.330000000654481
3,32.4,630.0,32.4,5.821304348776782
4,30.25,390.0,30.25,5.474999999999624
5,28.5,330.0,28.5,4.740969827581617
6,33.95,610.0,33.95,5.752584269662097
7,25.55,270.0,25.55,4.2600159235595
8,31.8,710.0,31.8,8.100549738219813
9,21.65,210.0,21.65,3.164930905900418
10,33.35,590.0,33.35,6.315000006428965
11,31.25,470.0,31.25,5.580006584507598
12,30.75,410.0,30.75,5.37
13,23.95,250.0,23.95,3.40511539126409
14,28.8,350.0,28.8,5.098395061922436
15,26.0,290.0,26.0,4.274961125695304
16,31.95,550.0,31.95,6.089997821377118
17,23.85,230.0,23.85,3.420162074554294
18,33.399999999999686,730.0,33.399999999999686,7.034997537998401
19,31.950000000000003,490.0,31.950000000000003,5.279999184491356
20,32.3,530.0,32.3,6.0510483873092635
21,31.199999999999992,430.0,31.199999999999992,4.994599998971574
22,29.700000000003456,370.0,29.700000000003456,4.770663460894673
23,32.65,670.0,32.65,6.9748889901260736
24,27.0,310.0,27.0,4.649885057471465
25,32.45,690.0,32.45,6.000000000000025
26,32.95,570.0,32.95,6.405328227574948
27,31.25,790.0,31.25,6.59939880952381
28,33.099500000000006,650.0,33.099500000000006,7.170000006694321
29,32.95,510.0,32.95,6.659999994308308
