,Force(N),RPM,Volts,Amps
0,1.1,770.0,1.1,-0.060000000000000005
1,1.1,790.0,1.1,-0.06
2,8.45,390.0,8.45,0.689999691484986
3,3.55,10.0,3.55,0.1950031055797341
4,1.1,130.0,1.1,-0.059999999887655614
5,1.1,270.0,1.1,-0.05999999999999993
6,1.1,530.0,1.1,-0.045032822757111596
7,6.25,150.0,6.25,0.26954545454544304
8,1.1000000000000003,410.0,1.1000000000000003,-0.04502941176470587
9,1.1,90.0,1.1,-0.06
10,1.0999999999999999,670.0,1.0999999999999999,-0.045
11,1.0999999999999999,930.0,1.0999999999999999,-0.04500000000020429
12,1.1,70.0,1.1,-0.05995114006686868
13,1.1,550.0,1.1,-0.059999996069349255
14,1.1,810.0,1.1,-0.05999999999999907
15,1.1,430.0,1.1,-0.045
16,1.0999999999999999,690.0,1.0999999999999999,-0.04500000606610599
17,1.1,30.0,1.1,-0.059999999999999984
18,1.1,350.0,1.1,-0.059765624999999996
19,1.1,950.0,1.1,0.1350000000269973
20,1.1,570.0,1.1,-0.05999999999999989
21,1.1,330.0,1.1,-0.045
22,1.1,650.0,1.1,-0.045000000000000005
23,1.0999999999999999,830.0,1.0999999999999999,-0.05999999627054
24,1.1,450.0,1.1,-0.04532608695652174
25,1.5500000000000003,310.0,1.5500000000000003,0.5388235295589466
26,1.0999999999999999,710.0,1.0999999999999999,-0.04500000000000002
27,11.8,970.0,11.8,0.5850913242013195
28,1.1,290.0,1.1,-0.045348837209209965
29,1.1,590.0,1.1,-0.045394736842105265
30,7.254141542104924e-52,210.0,7.254141542104924e-52,0.5106521241230392
31,1.0999999999999999,910.0,1.0999999999999999,-0.05999999999999997
32,1.1,470.0,1.1,-0.045
33,1.0999999999999999,730.0,1.0999999999999999,-0.05999999999999998
34,9.3,250.0,9.3,1.1549619151251327
35,1.7,990.0,1.7,1.54495459132185
36,1.1,610.0,1.1,-0.04500000003952556
37,1.1,230.0,1.1,-0.045
38,1.1000000000000003,870.0,1.1000000000000003,-0.05996938775510204
39,1.0999999999999999,490.0,1.0999999999999999,-0.045000000000000005
40,1.1,850.0,1.1,-0.06
41,1.1,750.0,1.1,-0.060000000000000005
42,1.1,370.0,1.1,-0.04525861921653664
43,1.1,190.0,1.1,-0.06
44,1.1,630.0,1.1,-0.059986238532120775
45,1.1,890.0,1.1,-0.059898648681216665
46,1.1,170.0,1.1,-0.05999999996257862
47,1.1,510.0,1.1,-0.04500016722408027
