,TimeStamp,Force(N),RPM,Volts,Amps
0,220.0006,0.0,1279.0,0.0171152,4.935
1,220.0026,0.0,1332.0,0.0171152,4.935
2,220.0066,0.0,1332.0,0.0171152,4.935
3,220.0108,0.0,1332.0,0.0171152,4.935
4,220.0165,0.0,1332.0,0.0171152,4.6499999999999995
5,220.0166,0.0,1332.0,0.0171152,4.8
6,220.019,0.0,1332.0,0.0171152,4.8
7,220.0231,0.0,1332.0,0.0171152,4.8
8,220.0272,0.0,1332.0,0.0171152,4.8
9,220.0325,0.0,1332.0,0.0171152,4.545
10,220.0326,0.0,1332.0,0.0171152,4.59
11,220.0353,0.0,1332.0,0.0171152,4.59
12,220.0394,0.0,1332.0,0.0171152,4.59
13,220.0477,0.0,1290.0,0.0171152,4.59
14,220.0486,0.0,1290.0,0.0171152,4.425
15,220.0517,0.0,1290.0,0.0171152,4.425
16,220.0558,0.0,1290.0,0.0171152,4.425
17,220.064,0.0,1290.0,0.0171152,4.425
18,220.0646,0.0,1290.0,0.0171152,4.62
19,220.0646,0.0,1290.0,0.0171152,4.6499999999999995
20,220.0681,0.0,1290.0,0.0171152,4.6499999999999995
21,220.0722,0.0,1290.0,0.0171152,4.6499999999999995
22,220.0804,0.0,1290.0,0.0171152,4.6499999999999995
23,220.0806,0.0,1290.0,0.0171152,4.665
24,220.0967,0.0,1290.0,0.0171152,4.53
25,220.0971,0.0,1290.0,0.0171152,4.785
26,220.0973,0.0,1337.0,0.0171152,4.785
27,220.0975,0.0,1337.0,0.0171152,4.785
28,220.1011,0.0,1337.0,0.0171152,4.785
29,220.1052,0.0,1337.0,0.0171152,4.785
30,220.1128,0.0,1337.0,0.0171152,4.6499999999999995
31,220.113,0.0,1337.0,0.0171152,4.68
32,220.1133,0.0,1337.0,0.0171152,4.68
33,220.1174,0.0,1337.0,0.0171152,4.68
34,220.1214,0.0,1337.0,0.0171152,4.68
35,220.1286,0.0,1337.0,0.0171152,4.484999999999999
36,220.1295,0.0,1337.0,0.0171152,4.484999999999999
37,220.1336,0.0,1337.0,0.0171152,4.484999999999999
38,220.1419,0.0,1285.0,0.0171152,4.484999999999999
39,220.1446,0.0,1285.0,0.0171152,4.89
40,220.1446,0.0,1285.0,0.0171152,4.77
41,220.1459,0.0,1285.0,0.0171152,4.77
42,220.15,0.0,1285.0,0.0171152,4.77
43,220.1583,0.0,1285.0,0.0171152,4.77
44,220.1606,0.0,1285.0,0.0171152,4.8149999999999995
45,220.1606,0.0,1285.0,0.0171152,4.5
46,220.1623,0.0,1285.0,0.0171152,4.5
47,220.1664,0.0,1285.0,0.0171152,4.5
48,220.1746,0.0,1285.0,0.0171152,4.5
49,220.1766,0.0,1285.0,0.0171152,4.859999999999999
50,220.1787,0.0,1285.0,0.0171152,4.859999999999999
51,220.1828,0.0,1326.0,0.0171152,4.859999999999999
52,220.191,0.0,1326.0,0.0171152,4.859999999999999
53,220.1926,0.0,1326.0,0.0171152,4.845
54,220.1926,0.0,1326.0,0.0171152,5.04
55,220.195,0.0,1326.0,0.0171152,5.04
56,220.1991,0.0,1326.0,0.0171152,5.04
57,220.2074,0.0,1326.0,0.0171152,5.04
58,220.2086,0.0,1326.0,0.0171152,4.62
59,220.2248,0.0,1326.0,0.0171152,4.905
60,220.2253,0.0,1326.0,0.0171152,5.055
61,220.2256,0.0,1326.0,0.0171152,5.055
62,220.2257,0.0,1326.0,0.0171152,5.055
63,220.2279,0.0,1277.0,0.0171152,5.055
64,220.2361,0.0,1277.0,0.0171152,5.055
65,220.2401,0.0,1277.0,0.0171152,5.055
66,220.2406,0.0,1277.0,0.0171152,4.935
67,220.2407,0.0,1277.0,0.0171152,4.635
68,220.2443,0.0,1277.0,0.0171152,4.635
69,220.2524,0.0,1277.0,0.0171152,4.635
70,220.2565,0.0,1277.0,0.0171152,4.635
71,220.2566,0.0,1277.0,0.0171152,4.77
72,220.2647,0.0,1277.0,0.0171152,4.77
73,220.2649,0.0,1277.0,0.0171152,4.77
74,220.2689,0.0,1277.0,0.0171152,4.77
75,220.2727,0.0,1277.0,0.0171152,4.694999999999999
76,220.2728,0.0,1277.0,0.0171152,4.8
77,220.2729,0.0,1277.0,0.0171152,4.8
78,220.277,0.0,1331.0,0.0171152,4.8
79,220.2852,0.0,1331.0,0.0171152,4.8
80,220.2886,0.0,1331.0,0.0171152,4.859999999999999
81,220.2887,0.0,1331.0,0.0171152,4.875
82,220.2892,0.0,1331.0,0.0171152,4.875
83,220.2933,0.0,1331.0,0.0171152,4.875
84,220.3015,0.0,1331.0,0.0171152,4.875
85,220.3046,0.0,1331.0,0.0171152,4.8149999999999995
86,220.3056,0.0,1331.0,0.0171152,4.8149999999999995
87,220.3098,0.0,1331.0,0.0171152,4.8149999999999995
88,220.3179,0.0,1331.0,0.0171152,4.8149999999999995
89,220.3206,0.0,1331.0,0.0171152,4.95
