,Force(N),RPM,Volts,Amps
0,50.550000000000004,770.0,50.550000000000004,9.282740570131782
1,44.45000000000341,470.0,44.45000000000341,5.71500705007895
2,48.750766871165645,1030.0,48.750766871165645,11.264999999999919
3,40.6,1290.0,40.6,8.789995611137327
4,33.601875,270.0,33.601875,2.8800000223907327
5,48.9,530.0,48.9,6.689998944707906
6,34.9,1710.0,34.9,11.834999901216761
7,51.04999999611488,790.0,51.04999999611488,7.144745308319655
8,46.7,1050.0,46.7,10.350009857608473
9,39.5,1310.0,39.5,8.175000206526228
10,36.4,1570.0,36.4,9.899099983716207
11,35.55,1670.0,35.55,9.613421213717782
12,33.05000000000757,1830.0,33.05000000000757,10.551346133259282
13,51.300000000000004,810.0,51.300000000000004,8.730135834411511
14,32.95,1970.0,32.95,11.129984960388771
15,46.7,1070.0,46.7,10.830467741928693
16,39.4,1330.0,39.4,7.965000000004479
17,39.4,350.0,39.4,4.439979409736944
18,37.599999999997806,1590.0,37.599999999997806,9.180001542478141
19,32.75000000157508,1850.0,32.75000000157508,10.169986067966063
20,32.39999999646156,1930.0,32.39999999646156,10.635040952376883
21,51.7,830.0,51.7,9.224412607449858
22,46.9,1090.0,46.9,9.593624945289736
23,36.95,310.0,36.95,4.035216606722128
24,39.499999999577696,1350.0,39.499999999577696,10.821978509387428
25,36.75,1610.0,36.75,9.809999999998656
26,32.34347826086957,1890.0,32.34347826086957,10.124999986397253
27,49.7,590.0,49.7,7.1999976398252254
28,51.0,850.0,51.0,8.430004988262896
29,37.75,1550.0,37.75,9.81000000414882
30,45.2,1110.0,45.2,8.639987971232204
31,39.5,1370.0,39.5,9.855386081430384
32,49.55,570.0,49.55,7.469999191113029
33,36.150000000000006,1630.0,36.150000000000006,12.464999939638313
34,50.2,610.0,50.2,7.320000913689951
35,29.900000032439685,230.0,29.900000032439685,2.355
36,51.15,870.0,51.15,9.241096345459022
37,42.7,1130.0,42.7,8.565710900582953
38,34.900000010564035,1810.0,34.900000010564035,9.809634146915998
39,37.45000000000051,1390.0,37.45000000000051,8.2977777402297
40,36.2,1650.0,36.2,10.324687512849115
41,25.850000000000005,190.0,25.850000000000005,2.384981707317099
42,50.34999999999716,630.0,50.34999999999716,8.309660904255319
43,51.150000000000006,890.0,51.150000000000006,9.224773156899808
44,36.25,1770.0,36.25,12.090001916965996
45,41.8,1150.0,41.8,8.489999995327743
46,39.75,1410.0,39.75,9.389634146351828
47,38.6,1430.0,38.6,10.530288461533889
48,42.5,390.0,42.5,4.740000024560289
49,51.150000000000006,650.0,51.150000000000006,6.765003559444114
50,35.75,1730.0,35.75,10.174436612642625
51,51.05,910.0,51.05,9.599988825215094
52,42.8,1170.0,42.8,10.679870646766055
53,22.100000000000012,150.0,22.100000000000012,1.1398572165745027
54,42.3,410.0,42.3,7.740000000012203
55,34.89999999999999,1690.0,34.89999999999999,12.524999885006713
56,50.900000000000006,670.0,50.900000000000006,8.670594512146284
57,51.35,930.0,51.35,9.60255319041978
58,42.21224489795919,1190.0,42.21224489795919,12.795006918223672
59,38.20000263951735,1450.0,38.20000263951735,9.45002827683963
60,39.90000021834514,370.0,39.90000021834514,4.275420974889217
61,45.0,430.0,45.0,6.9162007905386
62,50.85000000000001,690.0,50.85000000000001,7.983947371758522
63,32.94999965301436,1950.0,32.94999965301436,11.744986817906156
64,51.75,950.0,51.75,13.227179487167064
65,42.2,1210.0,42.2,11.535544642857143
66,37.75000000000226,330.0,37.75000000000226,4.305083289149036
67,37.94999999999826,1470.0,37.94999999999826,9.71999143340363
68,44.15,450.0,44.15,5.864933510639108
69,31.85,1910.0,31.85,9.58241721842295
70,51.1,710.0,51.1,8.384999999996142
71,50.64999999999999,970.0,50.64999999999999,11.879411764647353
72,34.85,290.0,34.85,3.4949887873070313
73,41.1,1230.0,41.1,8.692325576331577
74,36.5,1490.0,36.5,9.316095505200616
75,35.1,1870.0,35.1,11.60994087837838
76,36.25,1750.0,36.25,10.363749999998245
77,51.05,730.0,51.05,10.755000000425236
78,31.3,250.0,31.3,2.65437106918239
79,49.750528541226224,990.0,49.750528541226224,10.875000073666923
80,41.10000000000001,1250.0,41.10000000000001,9.405000600576555
81,48.050000000000004,550.0,48.050000000000004,8.652178215372556
82,37.25,1510.0,37.25,9.52684729007623
83,46.15,490.0,46.15,5.894964539005666
84,27.0,210.0,27.0,1.8750000162828706
85,51.15000000915497,750.0,51.15000000915497,9.675122735237924
86,50.9,1010.0,50.9,9.70502466236042
87,46.300000000000004,510.0,46.300000000000004,6.044602649006628
88,40.6,1270.0,40.6,9.059989070351957
89,36.95,1530.0,36.95,9.119439252368192
90,34.75,1790.0,34.75,10.750343725144674
