,Force(N),RPM,Volts,Amps
0,14.15,130.0,14.15,2.4136451614524495
1,17.0,150.0,17.0,2.927173913087907
2,25.950000000000003,230.0,25.950000000000003,28.109999965386233
3,17.3,170.0,17.3,5.372419357703467
4,27.95,330.0,27.95,42.87421153885123
5,29.74942965779468,290.0,29.74942965779468,39.95999999999996
6,4.95,110.0,4.95,5.504934855519053
7,23.800000000000004,210.0,23.800000000000004,23.475332409772605
8,26.200000000000003,270.0,26.200000000000003,38.144999717282516
9,28.000000000000096,310.0,28.000000000000096,41.23499778842047
10,26.049999999999997,250.0,26.049999999999997,33.869991430177656
11,9.399999999999999,90.0,9.399999999999999,4.136578945785969
12,11.4,70.0,11.4,1.5900000524760909
13,3.6,10.0,3.6,0.720016592920189
14,21.8,190.0,21.8,18.405000000000058
