,Force(N),RPM,Volts,Amps
0,55.0,750.0,55.0,12.855
1,46.69999162163295,450.0,46.69999162163295,7.141164383561639
2,55.0,770.0,55.0,12.165012209182828
3,47.04999999999999,470.0,47.04999999999999,7.544997869076127
4,44.65000000001597,390.0,44.65000000001597,6.299866071428691
5,24.75,10.0,24.75,1.8000001703311788
6,55.0,810.0,55.0,10.57408536049364
7,51.99994824016563,610.0,51.99994824016563,10.75499630044632
8,38.39751381215469,270.0,38.39751381215469,4.079999999999963
9,55.0,710.0,55.0,10.754999402851485
10,33.0,210.0,33.0,2.969999856040535
11,51.600032654127475,870.0,51.600032654127475,10.069431813089382
12,47.949999999999996,950.0,47.949999999999996,8.864074076328032
13,51.699999999999996,590.0,51.699999999999996,8.715020884491626
14,26.849999999999998,150.0,26.849999999999998,2.2022727194680205
15,55.0,670.0,55.0,10.229999870622736
16,52.15,850.0,52.15,9.887802193359075
17,45.949999999999996,410.0,45.949999999999996,6.4201148848425165
18,49.60000000000583,910.0,49.60000000000583,9.089991949140233
19,51.399999813478075,570.0,51.399999813478075,10.259985521235523
20,44.4,350.0,44.4,6.195000094557281
21,52.25,650.0,52.25,9.899997470329067
22,38.95,290.0,38.95,5.009400000014645
23,52.39999999999999,830.0,52.39999999999999,11.144510786344801
24,50.6,550.0,50.6,8.412749999999916
25,32.85,230.0,32.85,3.329999946092794
26,53.050000000319535,730.0,53.050000000319535,10.022081850533807
27,48.64999999999999,490.0,48.64999999999999,7.185042048929659
28,52.05,630.0,52.05,10.079978835764242
29,50.0,530.0,50.0,9.059995727569587
30,45.8,430.0,45.8,6.195000294985356
31,45.0,370.0,45.0,5.879140127388535
32,31.849999999999998,190.0,31.849999999999998,3.1776470513205024
33,40.35,310.0,40.35,6.105000655519913
34,55.0,690.0,55.0,9.84206375830192
35,48.29999999999999,930.0,48.29999999999999,8.550008186815093
36,50.45000000053604,890.0,50.45000000053604,9.58506453637282
37,35.699999999999996,250.0,35.699999999999996,3.5399996803941813
38,55.0,790.0,55.0,11.145196969696382
39,42.5,330.0,42.5,6.043615372614651
40,28.2,170.0,28.2,2.6999984599636955
41,49.25,510.0,49.25,7.665000000000133
