,Force(N),RPM,Volts,Amps
0,0.0,450.0,0.0,0.5999999971028736
1,0.0,630.0,0.0,0.5850000084734751
2,0.0,390.0,0.0,0.599999996892248
3,0.0,330.0,0.0,0.6
4,0.0,290.0,0.0,0.6
5,0.0,590.0,0.0,0.6
6,0.0,190.0,0.0,0.5849999999999999
7,0.0,530.0,0.0,0.6
8,0.0,90.0,0.0,0.5999498339095654
9,0.0,270.0,0.0,0.5850675675675675
10,0.0,470.0,0.0,0.585
11,0.0,150.0,0.0,0.5999997406639005
12,0.0,410.0,0.0,0.6
13,0.0,250.0,0.0,0.6
14,0.0,350.0,0.0,0.6
15,0.0,130.0,0.0,0.599999999999713
16,0.0,610.0,0.0,0.5850191815856778
17,0.0,50.0,0.0,0.6
18,0.0,230.0,0.0,0.5850004266697008
19,0.0,550.0,0.0,0.6
20,0.0,490.0,0.0,0.6
21,0.0,110.0,0.0,0.5850000037316365
22,0.0,210.0,0.0,0.5850000000000009
23,0.0,430.0,0.0,0.6
24,0.0,370.0,0.0,0.6
25,0.0,30.0,0.0,0.6
26,0.0,670.0,0.0,0.6000000000006845
27,0.0,310.0,0.0,0.6
28,0.0,170.0,0.0,0.5999999999999998
29,0.0,570.0,0.0,0.6
30,0.0,70.0,0.0,0.6
31,0.0,650.0,0.0,0.5850000000189319
32,0.0,510.0,0.0,0.6
