,Force(N),RPM,Volts,Amps
0,1.0999999999999999,770.0,1.0999999999999999,-0.015
1,6.949999999999999,1110.0,6.949999999999999,1.4549767801857585
2,1.1,1030.0,1.1,-0.029998875562218887
3,1.1,650.0,1.1,-0.015000055366897977
4,1.1,1070.0,1.1,0.18002824858757063
5,11.799999999999999,1090.0,11.799999999999999,0.5550372516556502
6,1.0999999999999999,910.0,1.0999999999999999,-0.029754098360655734
7,1.1,530.0,1.1,-0.015
8,1.1,110.0,1.1,-0.029956268221574343
9,1.1,790.0,1.1,-0.015
10,1.0999999999999999,1050.0,1.0999999999999999,-0.01499999827733516
11,1.1,410.0,1.1,-0.015
12,1.1,670.0,1.1,-0.014999999999999998
13,1.1,930.0,1.1,-0.015
14,1.1,390.0,1.1,-0.014999999999999998
15,1.0999999999999999,550.0,1.0999999999999999,-0.014999999999999998
16,1.1,810.0,1.1,-0.015000000815415925
17,1.1,1010.0,1.1,-0.01500010525872395
18,1.1,430.0,1.1,-0.015000000000000001
19,1.1,690.0,1.1,-0.015007796257795159
20,1.1,30.0,1.1,-0.015000000092154126
21,1.0999999999999999,350.0,1.0999999999999999,-0.015
22,1.0999999999999999,950.0,1.0999999999999999,-0.014999999999999998
23,1.1,570.0,1.1,-0.014999999999999998
24,1.1,970.0,1.1,-0.015
25,1.1,830.0,1.1,-0.015000000000000003
26,1.1,450.0,1.1,-0.015000000000000001
27,1.1000000000000003,710.0,1.1000000000000003,-0.015000000000171907
28,1.0999999999999999,330.0,1.0999999999999999,-0.014999999999999998
29,1.1,290.0,1.1,-0.015000000000000032
30,1.1,590.0,1.1,-0.01500000033155973
31,1.1,210.0,1.1,-0.029999999999999995
32,1.1,270.0,1.1,-0.014999999999999998
33,1.1,470.0,1.1,-0.015000000000000022
34,1.1,730.0,1.1,-0.015000000000000001
35,1.0999999999999999,890.0,1.0999999999999999,-0.015
36,1.1000000000000003,990.0,1.1000000000000003,-0.015000000000000001
37,1.0999999999999999,130.0,1.0999999999999999,-0.015
38,1.1,610.0,1.1,-0.015
39,1.1,230.0,1.1,-0.015005882299728402
40,1.1,870.0,1.1,-0.015000000000000001
41,1.1,490.0,1.1,-0.014999999999999998
42,1.0999999999999999,850.0,1.0999999999999999,-0.015
43,1.1,750.0,1.1,-0.029992071881606765
44,1.0999999999999999,370.0,1.0999999999999999,-0.014999999999999998
45,6.249997856469176,190.0,6.249997856469176,0.2850000000053497
46,1.0999999999999999,630.0,1.0999999999999999,-0.015
47,1.1,170.0,1.1,-0.014999999999999998
48,0.20000004921057554,250.0,0.20000004921057554,1.3801214118976854
49,3.8999999999999995,1130.0,3.8999999999999995,1.365944881587382
50,1.1,510.0,1.1,-0.015
